mV,mV,mV,mV,mV
-3.088248144,-2.088248144,-1.088248144,-0.088248144,0.911751856
-3.148830312,-2.148830312,-1.148830312,-0.148830312,0.851169688
-3.154960651,-2.154960651,-1.154960651,-0.154960651,0.845039349
-3.144142406,-2.144142406,-1.144142406,-0.144142406,0.855857594
-3.179121396,-2.179121396,-1.179121396,-0.179121396,0.820878604
-3.181285045,-2.181285045,-1.181285045,-0.181285045,0.818714955
-3.139815109,-2.139815109,-1.139815109,-0.139815109,0.860184891
-3.035238747,-2.035238747,-1.035238747,-0.035238747,0.964761253
-3.011799218,-2.011799218,-1.011799218,-0.011799218,0.988200782
-2.899289477,-1.899289477,-0.899289477,0.100710523,1.100710523
-2.832216362,-1.832216362,-0.832216362,0.167783638,1.167783638
-2.803728319,-1.803728319,-0.803728319,0.196271681,1.196271681
-2.801204062,-1.801204062,-0.801204062,0.198795938,1.198795938
-2.775600883,-1.775600883,-0.775600883,0.224399117,1.224399117
-2.75107953,-1.75107953,-0.75107953,0.24892047,1.24892047
-2.77235541,-1.77235541,-0.77235541,0.22764459,1.22764459
-2.845919471,-1.845919471,-0.845919471,0.154080529,1.154080529
-2.93174421,-1.93174421,-0.93174421,0.06825579,1.06825579
-2.950135225,-1.950135225,-0.950135225,0.049864775,1.049864775
-3.021535638,-2.021535638,-1.021535638,-0.021535638,0.978464362
-3.10663916,-2.10663916,-1.10663916,-0.10663916,0.89336084
-3.149912137,-2.149912137,-1.149912137,-0.149912137,0.850087863
-3.150272745,-2.150272745,-1.150272745,-0.150272745,0.849727255
-3.16866376,-2.16866376,-1.16866376,-0.16866376,0.83133624
-3.18236687,-2.18236687,-1.18236687,-0.18236687,0.81763313
-3.187775992,-2.187775992,-1.187775992,-0.187775992,0.812224008
-3.113851322,-2.113851322,-1.113851322,-0.113851322,0.886148678
-3.019011381,-2.019011381,-1.019011381,-0.019011381,0.980988619
-3.004947663,-2.004947663,-1.004947663,-0.004947663,0.995052337
-2.94328367,-1.94328367,-0.94328367,0.05671633,1.05671633
-2.899289477,-1.899289477,-0.899289477,0.100710523,1.100710523
-2.853852851,-1.853852851,-0.853852851,0.146147149,1.146147149
-2.819955685,-1.819955685,-0.819955685,0.180044315,1.180044315
-2.814185955,-1.814185955,-0.814185955,0.185814045,1.185814045
-2.771994802,-1.771994802,-0.771994802,0.228005198,1.228005198
-2.759734125,-1.759734125,-0.759734125,0.240265875,1.240265875
-2.788943385,-1.788943385,-0.788943385,0.211056615,1.211056615
-2.90830468,-1.90830468,-0.90830468,0.09169532,1.09169532
-2.932465426,-1.932465426,-0.932465426,0.067534574,1.067534574
-2.962035294,-1.962035294,-0.962035294,0.037964706,1.037964706
-3.061202533,-2.061202533,-1.061202533,-0.061202533,0.938797467
-3.101951254,-2.101951254,-1.101951254,-0.101951254,0.898048746
-3.116014971,-2.116014971,-1.116014971,-0.116014971,0.883985029
-3.149551529,-2.149551529,-1.149551529,-0.149551529,0.850448471
-3.161451597,-2.161451597,-1.161451597,-0.161451597,0.838548403
-3.165418287,-2.165418287,-1.165418287,-0.165418287,0.834581713
-3.155681867,-2.155681867,-1.155681867,-0.155681867,0.844318133
-3.048581248,-2.048581248,-1.048581248,-0.048581248,0.951418752
-3.005668879,-2.005668879,-1.005668879,-0.005668879,0.994331121
-2.986196039,-1.986196039,-0.986196039,0.013803961,1.013803961
-2.929219953,-1.929219953,-0.929219953,0.070780047,1.070780047
-2.841592174,-1.841592174,-0.841592174,0.158407826,1.158407826
-2.823201158,-1.823201158,-0.823201158,0.176798842,1.176798842
-2.808055616,-1.808055616,-0.808055616,0.191944384,1.191944384
-2.789303993,-1.789303993,-0.789303993,0.210696007,1.210696007
-2.781010006,-1.781010006,-0.781010006,0.218989994,1.218989994
-2.783173654,-1.783173654,-0.783173654,0.216826346,1.216826346
-2.858901365,-1.858901365,-0.858901365,0.141098635,1.141098635
-2.95698678,-1.95698678,-0.95698678,0.04301322,1.04301322
-2.989802121,-1.989802121,-0.989802121,0.010197879,1.010197879
-3.046056991,-2.046056991,-1.046056991,-0.046056991,0.953943009
-3.13188173,-2.13188173,-1.13188173,-0.13188173,0.86811827
-3.170106193,-2.170106193,-1.170106193,-0.170106193,0.829893807
-3.180924437,-2.180924437,-1.180924437,-0.180924437,0.819075563
-3.208691264,-2.208691264,-1.208691264,-0.208691264,0.791308736
-3.216985252,-2.216985252,-1.216985252,-0.216985252,0.783014748
-3.207248832,-2.207248832,-1.207248832,-0.207248832,0.792751168
-3.134766595,-2.134766595,-1.134766595,-0.134766595,0.865233405
-3.036320571,-2.036320571,-1.036320571,-0.036320571,0.963679429
-3.012881042,-2.012881042,-1.012881042,-0.012881042,0.987118958
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.907222856,-1.907222856,-0.907222856,0.092777144,1.092777144
-2.857458932,-1.857458932,-0.857458932,0.142541068,1.142541068
-2.790025209,-1.790025209,-0.790025209,0.209974791,1.209974791
-2.794352507,-1.794352507,-0.794352507,0.205647493,1.205647493
-2.762258382,-1.762258382,-0.762258382,0.237741618,1.237741618
-2.809137441,-1.809137441,-0.809137441,0.190862559,1.190862559
-2.915877451,-1.915877451,-0.915877451,0.084122549,1.084122549
-2.943644278,-1.943644278,-0.943644278,0.056355722,1.056355722
-2.969608065,-1.969608065,-0.969608065,0.030391935,1.030391935
-3.049302465,-2.049302465,-1.049302465,-0.049302465,0.950697535
-3.122866526,-2.122866526,-1.122866526,-0.122866526,0.877133474
-3.144503015,-2.144503015,-1.144503015,-0.144503015,0.855496985
-3.153518218,-2.153518218,-1.153518218,-0.153518218,0.846481782
-3.178760788,-2.178760788,-1.178760788,-0.178760788,0.821239212
-3.196069979,-2.196069979,-1.196069979,-0.196069979,0.803930021
-3.151715178,-2.151715178,-1.151715178,-0.151715178,0.848284822
-3.063005574,-2.063005574,-1.063005574,-0.063005574,0.936994426
-3.024781111,-2.024781111,-1.024781111,-0.024781111,0.975218889
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-2.905059207,-1.905059207,-0.905059207,0.094940793,1.094940793
-2.860343797,-1.860343797,-0.860343797,0.139656203,1.139656203
-2.837625484,-1.837625484,-0.837625484,0.162374516,1.162374516
-2.827528456,-1.827528456,-0.827528456,0.172471544,1.172471544
-2.804449535,-1.804449535,-0.804449535,0.195550465,1.195550465
-2.803728319,-1.803728319,-0.803728319,0.196271681,1.196271681
-2.807695008,-1.807695008,-0.807695008,0.192304992,1.192304992
-2.872243866,-1.872243866,-0.872243866,0.127756134,1.127756134
-2.958789821,-1.958789821,-0.958789821,0.041210179,1.041210179
-2.986556648,-1.986556648,-0.986556648,0.013443352,1.013443352
-3.03668118,-2.03668118,-1.03668118,-0.03668118,0.96331882
-3.129718081,-2.129718081,-1.129718081,-0.129718081,0.870281919
-3.153878826,-2.153878826,-1.153878826,-0.153878826,0.846121174
-3.186333559,-2.186333559,-1.186333559,-0.186333559,0.813666441
-3.185251735,-2.185251735,-1.185251735,-0.185251735,0.814748265
-3.194988155,-2.194988155,-1.194988155,-0.194988155,0.805011845
-3.13368477,-2.13368477,-1.13368477,-0.13368477,0.86631523
-3.029469017,-2.029469017,-1.029469017,-0.029469017,0.970530983
-3.002062798,-2.002062798,-1.002062798,-0.002062798,0.997937202
-2.936792724,-1.936792724,-0.936792724,0.063207276,1.063207276
-2.840510349,-1.840510349,-0.840510349,0.159489651,1.159489651
-2.839067917,-1.839067917,-0.839067917,0.160932083,1.160932083
-2.818513253,-1.818513253,-0.818513253,0.181486747,1.181486747
-2.798679805,-1.798679805,-0.798679805,0.201320195,1.201320195
-2.768388721,-1.768388721,-0.768388721,0.231611279,1.231611279
-2.757570476,-1.757570476,-0.757570476,0.242429524,1.242429524
-2.780649397,-1.780649397,-0.780649397,0.219350603,1.219350603
-2.893880355,-1.893880355,-0.893880355,0.106119645,1.106119645
-2.937153332,-1.937153332,-0.937153332,0.062846668,1.062846668
-2.952659482,-1.952659482,-0.952659482,0.047340518,1.047340518
-3.056514628,-2.056514628,-1.056514628,-0.056514628,0.943485372
-3.129718081,-2.129718081,-1.129718081,-0.129718081,0.870281919
-3.146306055,-2.146306055,-1.146306055,-0.146306055,0.853693945
-3.145224231,-2.145224231,-1.145224231,-0.145224231,0.854775769
-3.180203221,-2.180203221,-1.180203221,-0.180203221,0.819796779
-3.195348763,-2.195348763,-1.195348763,-0.195348763,0.804651237
-3.16289403,-2.16289403,-1.16289403,-0.16289403,0.83710597
-3.070938953,-2.070938953,-1.070938953,-0.070938953,0.929061047
-3.016126515,-2.016126515,-1.016126515,-0.016126515,0.983873485
-3.015044691,-2.015044691,-1.015044691,-0.015044691,0.984955309
-2.898207652,-1.898207652,-0.898207652,0.101792348,1.101792348
-2.851689202,-1.851689202,-0.851689202,0.148310798,1.148310798
-2.830773929,-1.830773929,-0.830773929,0.169226071,1.169226071
-2.82284055,-1.82284055,-0.82284055,0.17715945,1.17715945
-2.807695008,-1.807695008,-0.807695008,0.192304992,1.192304992
-2.798679805,-1.798679805,-0.798679805,0.201320195,1.201320195
-2.808055616,-1.808055616,-0.808055616,0.191944384,1.191944384
-2.861425622,-1.861425622,-0.861425622,0.138574378,1.138574378
-2.932104818,-1.932104818,-0.932104818,0.067895182,1.067895182
-2.978623268,-1.978623268,-0.978623268,0.021376732,1.021376732
-3.041008477,-2.041008477,-1.041008477,-0.041008477,0.958991523
-3.118539228,-2.118539228,-1.118539228,-0.118539228,0.881460772
-3.15892734,-2.15892734,-1.15892734,-0.15892734,0.84107266
-3.162172814,-2.162172814,-1.162172814,-0.162172814,0.837827186
-3.187054776,-2.187054776,-1.187054776,-0.187054776,0.812945224
-3.191742681,-2.191742681,-1.191742681,-0.191742681,0.808257319
-3.183809302,-2.183809302,-1.183809302,-0.183809302,0.816190698
-3.115293755,-2.115293755,-1.115293755,-0.115293755,0.884706245
-3.017929556,-2.017929556,-1.017929556,-0.017929556,0.982070444
-3.002423406,-2.002423406,-1.002423406,-0.002423406,0.997576594
-2.93354725,-1.93354725,-0.93354725,0.06645275,1.06645275
-2.847361904,-1.847361904,-0.847361904,0.152638096,1.152638096
-2.809137441,-1.809137441,-0.809137441,0.190862559,1.190862559
-2.799761629,-1.799761629,-0.799761629,0.200238371,1.200238371
-2.781731222,-1.781731222,-0.781731222,0.218268778,1.218268778
-2.768388721,-1.768388721,-0.768388721,0.231611279,1.231611279
-2.76658568,-1.76658568,-0.76658568,0.23341432,1.23341432
-2.785697911,-1.785697911,-0.785697911,0.214302089,1.214302089
-2.893159138,-1.893159138,-0.893159138,0.106840862,1.106840862
-2.946529144,-1.946529144,-0.946529144,0.053470856,1.053470856
-2.983311174,-1.983311174,-0.983311174,0.016688826,1.016688826
-3.075266251,-2.075266251,-1.075266251,-0.075266251,0.924733749
-3.124308959,-2.124308959,-1.124308959,-0.124308959,0.875691041
-3.152436394,-2.152436394,-1.152436394,-0.152436394,0.847563606
-3.167221328,-2.167221328,-1.167221328,-0.167221328,0.832778672
-3.178760788,-2.178760788,-1.178760788,-0.178760788,0.821239212
-3.203282142,-2.203282142,-1.203282142,-0.203282142,0.796717858
-3.163254638,-2.163254638,-1.163254638,-0.163254638,0.836745362
-3.08319963,-2.08319963,-1.08319963,-0.08319963,0.91680037
-3.011799218,-2.011799218,-1.011799218,-0.011799218,0.988200782
-2.973574754,-1.973574754,-0.973574754,0.026425246,1.026425246
-2.895322787,-1.895322787,-0.895322787,0.104677213,1.104677213
-2.818152644,-1.818152644,-0.818152644,0.181847356,1.181847356
-2.789303993,-1.789303993,-0.789303993,0.210696007,1.210696007
-2.818152644,-1.818152644,-0.818152644,0.181847356,1.181847356
-2.761176558,-1.761176558,-0.761176558,0.238823442,1.238823442
-2.728721825,-1.728721825,-0.728721825,0.271278175,1.271278175
-2.703118647,-1.703118647,-0.703118647,0.296881353,1.296881353
-2.769109937,-1.769109937,-0.769109937,0.230890063,1.230890063
-2.854574067,-1.854574067,-0.854574067,0.145425933,1.145425933
-2.848443728,-1.848443728,-0.848443728,0.151556272,1.151556272
-2.89676522,-1.89676522,-0.89676522,0.10323478,1.10323478
-2.977180836,-1.977180836,-0.977180836,0.022819164,1.022819164
-3.012159826,-2.012159826,-1.012159826,-0.012159826,0.987840174
-3.002423406,-2.002423406,-1.002423406,-0.002423406,0.997576594
-3.014323475,-2.014323475,-1.014323475,-0.014323475,0.985676525
-3.014684083,-2.014684083,-1.014684083,-0.014684083,0.985315917
-3.019732597,-2.019732597,-1.019732597,-0.019732597,0.980267403
-2.955544347,-1.955544347,-0.955544347,0.044455653,1.044455653
-2.841952782,-1.841952782,-0.841952782,0.158047218,1.158047218
-2.833658795,-1.833658795,-0.833658795,0.166341205,1.166341205
-2.782452438,-1.782452438,-0.782452438,0.217547562,1.217547562
-2.729803649,-1.729803649,-0.729803649,0.270196351,1.270196351
-2.69266101,-1.69266101,-0.69266101,0.30733899,1.30733899
-2.703479255,-1.703479255,-0.703479255,0.296520745,1.296520745
-2.701676214,-1.701676214,-0.701676214,0.298323786,1.298323786
-2.721509662,-1.721509662,-0.721509662,0.278490338,1.278490338
-2.736294596,-1.736294596,-0.736294596,0.263705404,1.263705404
-2.790385817,-1.790385817,-0.790385817,0.209614183,1.209614183
-2.919844141,-1.919844141,-0.919844141,0.080155859,1.080155859
-3.015765907,-2.015765907,-1.015765907,-0.015765907,0.984234093
-3.046778208,-2.046778208,-1.046778208,-0.046778208,0.953221792
-3.171188017,-2.171188017,-1.171188017,-0.171188017,0.828811983
-3.292352354,-2.292352354,-1.292352354,-0.292352354,0.707647646
-3.335625331,-2.335625331,-1.335625331,-0.335625331,0.664374669
-3.370243713,-2.370243713,-1.370243713,-0.370243713,0.629756287
-3.414237906,-2.414237906,-1.414237906,-0.414237906,0.585762094
-3.456068451,-2.456068451,-1.456068451,-0.456068451,0.543931549
-3.41748338,-2.41748338,-1.41748338,-0.41748338,0.58251662
-3.333101074,-2.333101074,-1.333101074,-0.333101074,0.666898926
-3.310382761,-2.310382761,-1.310382761,-0.310382761,0.689617239
-3.282976542,-2.282976542,-1.282976542,-0.282976542,0.717023458
-3.200757885,-2.200757885,-1.200757885,-0.200757885,0.799242115
-3.128636256,-2.128636256,-1.128636256,-0.128636256,0.871363744
-3.084281455,-2.084281455,-1.084281455,-0.084281455,0.915718545
-3.068054088,-2.068054088,-1.068054088,-0.068054088,0.931945912
-3.018650772,-2.018650772,-1.018650772,-0.018650772,0.981349228
-2.996293067,-1.996293067,-0.996293067,0.003706933,1.003706933
-2.986556648,-1.986556648,-0.986556648,0.013443352,1.013443352
-3.026223543,-2.026223543,-1.026223543,-0.026223543,0.973776457
-3.100508821,-2.100508821,-1.100508821,-0.100508821,0.899491179
-3.11240889,-2.11240889,-1.11240889,-0.11240889,0.88759111
-3.119981661,-2.119981661,-1.119981661,-0.119981661,0.880018339
-3.218067076,-2.218067076,-1.218067076,-0.218067076,0.781932924
-3.249439984,-2.249439984,-1.249439984,-0.249439984,0.750560016
-3.216624643,-2.216624643,-1.216624643,-0.216624643,0.783375357
-3.253046066,-2.253046066,-1.253046066,-0.253046066,0.746953934
-3.241867213,-2.241867213,-1.241867213,-0.241867213,0.758132787
-3.24835816,-2.24835816,-1.24835816,-0.24835816,0.75164184
-3.196069979,-2.196069979,-1.196069979,-0.196069979,0.803930021
-3.087887536,-2.087887536,-1.087887536,-0.087887536,0.912112464
-3.056154019,-2.056154019,-1.056154019,-0.056154019,0.943845981
-3.016126515,-2.016126515,-1.016126515,-0.016126515,0.983873485
-2.936432116,-1.936432116,-0.936432116,0.063567884,1.063567884
-2.878734813,-1.878734813,-0.878734813,0.121265187,1.121265187
-2.880898461,-1.880898461,-0.880898461,0.119101539,1.119101539
-2.868277176,-1.868277176,-0.868277176,0.131722824,1.131722824
-2.865752919,-1.865752919,-0.865752919,0.134247081,1.134247081
-2.843034606,-1.843034606,-0.843034606,0.156965394,1.156965394
-2.869719609,-1.869719609,-0.869719609,0.130280391,1.130280391
-2.981147525,-1.981147525,-0.981147525,0.018852475,1.018852475
-3.027305368,-2.027305368,-1.027305368,-0.027305368,0.972694632
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.140536325,-2.140536325,-1.140536325,-0.140536325,0.859463675
-3.20364275,-2.20364275,-1.20364275,-0.20364275,0.79635725
-3.22888532,-2.22888532,-1.22888532,-0.22888532,0.77111468
-3.212657954,-2.212657954,-1.212657954,-0.212657954,0.787342046
-3.237900524,-2.237900524,-1.237900524,-0.237900524,0.762099476
-3.242227822,-2.242227822,-1.242227822,-0.242227822,0.757772178
-3.212657954,-2.212657954,-1.212657954,-0.212657954,0.787342046
-3.117096796,-2.117096796,-1.117096796,-0.117096796,0.882903204
-3.041008477,-2.041008477,-1.041008477,-0.041008477,0.958991523
-3.032353882,-2.032353882,-1.032353882,-0.032353882,0.967646118
-2.913713803,-1.913713803,-0.913713803,0.086286197,1.086286197
-2.848804337,-1.848804337,-0.848804337,0.151195663,1.151195663
-2.835822443,-1.835822443,-0.835822443,0.164177557,1.164177557
-2.82103751,-1.82103751,-0.82103751,0.17896249,1.17896249
-2.783534263,-1.783534263,-0.783534263,0.216465737,1.216465737
-2.759734125,-1.759734125,-0.759734125,0.240265875,1.240265875
-2.768028112,-1.768028112,-0.768028112,0.231971888,1.231971888
-2.847001296,-1.847001296,-0.847001296,0.152998704,1.152998704
-2.933907859,-1.933907859,-0.933907859,0.066092141,1.066092141
-2.952298874,-1.952298874,-0.952298874,0.047701126,1.047701126
-3.010356785,-2.010356785,-1.010356785,-0.010356785,0.989643215
-3.093296658,-2.093296658,-1.093296658,-0.093296658,0.906703342
-3.135848419,-2.135848419,-1.135848419,-0.135848419,0.864151581
-3.124669567,-2.124669567,-1.124669567,-0.124669567,0.875330433
-3.150633353,-2.150633353,-1.150633353,-0.150633353,0.849366647
-3.174794099,-2.174794099,-1.174794099,-0.174794099,0.825205901
-3.187054776,-2.187054776,-1.187054776,-0.187054776,0.812945224
-3.114211931,-2.114211931,-1.114211931,-0.114211931,0.885788069
-3.026223543,-2.026223543,-1.026223543,-0.026223543,0.973776457
-3.018290164,-2.018290164,-1.018290164,-0.018290164,0.981709836
-2.963838335,-1.963838335,-0.963838335,0.036161665,1.036161665
-2.87332569,-1.87332569,-0.87332569,0.12667431,1.12667431
-2.834380011,-1.834380011,-0.834380011,0.165619989,1.165619989
-2.829692105,-1.829692105,-0.829692105,0.170307895,1.170307895
-2.804088927,-1.804088927,-0.804088927,0.195911073,1.195911073
-2.795794939,-1.795794939,-0.795794939,0.204205061,1.204205061
-2.784616087,-1.784616087,-0.784616087,0.215383913,1.215383913
-2.808055616,-1.808055616,-0.808055616,0.191944384,1.191944384
-2.890995489,-1.890995489,-0.890995489,0.109004511,1.109004511
-2.97645962,-1.97645962,-0.97645962,0.02354038,1.02354038
-2.995211243,-1.995211243,-0.995211243,0.004788757,1.004788757
-3.082117806,-2.082117806,-1.082117806,-0.082117806,0.917882194
-3.140175717,-2.140175717,-1.140175717,-0.140175717,0.859824283
-3.161812206,-2.161812206,-1.161812206,-0.161812206,0.838187794
-3.167221328,-2.167221328,-1.167221328,-0.167221328,0.832778672
-3.204363967,-2.204363967,-1.204363967,-0.204363967,0.795636033
-3.201479101,-2.201479101,-1.201479101,-0.201479101,0.798520899
-3.175515315,-2.175515315,-1.175515315,-0.175515315,0.824484685
-3.071299561,-2.071299561,-1.071299561,-0.071299561,0.928700439
-2.998096108,-1.998096108,-0.998096108,0.001903892,1.001903892
-2.988720296,-1.988720296,-0.988720296,0.011279704,1.011279704
-2.903256166,-1.903256166,-0.903256166,0.096743834,1.096743834
-2.814907171,-1.814907171,-0.814907171,0.185092829,1.185092829
-2.805891968,-1.805891968,-0.805891968,0.194108032,1.194108032
