mV,m/(s^2),m/(s^2),m/(s^2),kOhms,BPM,yyyy/mm/dd hh:mm:ss.000
1467.399267,6.156626506,-0.21686747,7.698795181,1265.436747,-1,51:18.0
1456.410256,6.156626506,-0.21686747,7.722891566,1265.436747,-1,51:18.0
1446.886447,6.168674699,-0.21686747,7.710843373,1265.436747,-1,51:18.0
1435.164835,6.180722892,-0.228915663,7.734939759,1265.436747,-1,51:18.0
1423.443223,6.180722892,-0.228915663,7.722891566,1266.167054,-1,51:18.0
1411.721612,6.156626506,-0.240963855,7.722891566,1265.436747,-1,51:18.0
1397.069597,6.168674699,-0.21686747,7.722891566,1265.436747,-1,51:18.0
1381.684982,6.180722892,-0.204819277,7.734939759,1264.707281,-1,51:18.0
1367.765568,6.168674699,-0.21686747,7.722891566,1265.436747,-1,51:18.0
1353.846154,6.180722892,-0.204819277,7.722891566,1266.167054,-1,51:18.0
1337.728938,6.180722892,-0.204819277,7.722891566,1265.436747,-1,51:18.0
1322.344322,6.156626506,-0.192771084,7.722891566,1265.436747,-1,51:18.1
1306.959707,6.156626506,-0.228915663,7.710843373,1265.436747,-1,51:18.1
1292.307692,6.180722892,-0.204819277,7.734939759,1265.436747,-1,51:18.1
1278.388278,6.180722892,-0.21686747,7.722891566,1265.436747,-1,51:18.1
1265.934066,6.156626506,-0.228915663,7.722891566,1265.436747,-1,51:18.1
1254.945055,6.156626506,-0.228915663,7.722891566,1266.167054,-1,51:18.1
1246.153846,6.156626506,-0.21686747,7.734939759,1265.436747,-1,51:18.1
1240.29304,6.168674699,-0.21686747,7.734939759,1266.167054,-1,51:18.1
1235.897436,6.168674699,-0.228915663,7.734939759,1266.167054,-1,51:18.1
1231.501832,6.168674699,-0.228915663,7.734939759,1266.167054,-1,51:18.1
1226.373626,6.156626506,-0.21686747,7.722891566,1266.167054,-1,51:18.1
1224.175824,6.144578313,-0.21686747,7.722891566,1265.436747,-1,51:18.1
1218.315018,6.156626506,-0.21686747,7.722891566,1265.436747,-1,51:18.1
1213.919414,6.180722892,-0.228915663,7.722891566,1266.167054,-1,51:18.2
1209.52381,6.156626506,-0.204819277,7.722891566,1265.436747,-1,51:18.2
1204.395604,6.156626506,-0.21686747,7.722891566,1266.167054,-1,51:18.2
1197.802198,6.168674699,-0.21686747,7.734939759,1265.436747,-1,51:18.2
1190.47619,6.156626506,-0.21686747,7.734939759,1266.167054,-1,51:18.2
1180.952381,6.156626506,-0.204819277,7.746987952,1266.167054,-1,51:18.2
1172.893773,6.144578313,-0.21686747,7.734939759,1265.436747,-1,51:18.2
1167.765568,6.144578313,-0.228915663,7.722891566,1265.436747,-1,51:18.2
1166.300366,6.144578313,-0.21686747,7.746987952,1266.167054,-1,51:18.2
1166.300366,6.156626506,-0.228915663,7.734939759,1266.167054,-1,51:18.2
1165.567766,6.180722892,-0.21686747,7.734939759,1266.167054,-1,51:18.2
1165.567766,6.156626506,-0.228915663,7.722891566,1266.167054,-1,51:18.2
1165.567766,6.144578313,-0.21686747,7.734939759,1266.167054,-1,51:18.3
1165.567766,6.144578313,-0.204819277,7.734939759,1265.436747,-1,51:18.3
1167.765568,6.168674699,-0.21686747,7.734939759,1266.167054,-1,51:18.3
1166.300366,6.168674699,-0.228915663,7.746987952,1266.167054,-1,51:18.3
1164.102564,6.168674699,-0.240963855,7.710843373,1266.167054,-1,51:18.3
1162.637363,6.144578313,-0.192771084,7.734939759,1266.167054,-1,51:18.3
1160.43956,6.108433735,-0.204819277,7.722891566,1265.436747,-1,51:18.3
1158.974359,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:18.3
1159.70696,6.180722892,-0.228915663,7.722891566,1266.167054,-1,51:18.3
1161.172161,6.168674699,-0.204819277,7.722891566,1266.167054,-1,51:18.3
1163.369963,6.156626506,-0.228915663,7.734939759,1265.436747,-1,51:18.3
1165.567766,6.13253012,-0.228915663,7.746987952,1266.167054,-1,51:18.3
1168.498168,6.156626506,-0.21686747,7.734939759,1266.167054,-1,51:18.3
1169.96337,6.144578313,-0.21686747,7.722891566,1266.167054,-1,51:18.4
1170.695971,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:18.4
1171.428571,6.144578313,-0.21686747,7.722891566,1265.436747,-1,51:18.4
1172.893773,6.168674699,-0.21686747,7.698795181,1266.167054,-1,51:18.4
1174.358974,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:18.4
1179.487179,6.156626506,-0.21686747,7.722891566,1265.436747,-1,51:18.4
1181.684982,6.144578313,-0.21686747,7.734939759,1266.167054,-1,51:18.4
1184.615385,6.13253012,-0.240963855,7.734939759,1266.167054,-1,51:18.4
1188.278388,6.13253012,-0.204819277,7.734939759,1266.167054,-1,51:18.4
1191.208791,6.168674699,-0.21686747,7.746987952,1266.167054,-1,51:18.4
1196.336996,6.192771084,-0.204819277,7.722891566,1265.436747,-1,51:18.4
1203.663004,6.168674699,-0.228915663,7.698795181,1266.167054,-1,51:18.4
1210.989011,6.156626506,-0.228915663,7.734939759,1266.167054,-1,51:18.4
1218.315018,6.144578313,-0.192771084,7.746987952,1266.167054,-1,51:18.5
1221.978022,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:18.5
1227.106227,6.168674699,-0.21686747,7.710843373,1266.167054,-1,51:18.5
1227.838828,6.168674699,-0.21686747,7.734939759,1266.167054,-1,51:18.5
1226.373626,6.192771084,-0.204819277,7.734939759,1266.167054,-1,51:18.5
1222.710623,6.192771084,-0.180722892,7.734939759,1266.167054,-1,51:18.5
1219.78022,6.156626506,-0.192771084,7.722891566,1266.898205,-1,51:18.5
1217.582418,6.120481928,-0.204819277,7.722891566,1266.167054,-1,51:18.5
1213.919414,6.120481928,-0.204819277,7.734939759,1266.898205,-1,51:18.5
1213.186813,6.120481928,-0.21686747,7.734939759,1266.167054,-1,51:18.5
1210.989011,6.156626506,-0.240963855,7.734939759,1265.436747,-1,51:18.5
1207.326007,6.168674699,-0.21686747,7.734939759,1266.167054,-1,51:18.5
1201.465201,6.156626506,-0.192771084,7.734939759,1266.167054,-1,51:18.5
1197.069597,6.144578313,-0.21686747,7.746987952,1266.167054,-1,51:18.6
1193.406593,6.156626506,-0.204819277,7.734939759,1266.898205,-1,51:18.6
1189.74359,6.156626506,-0.21686747,7.759036145,1266.167054,-1,51:18.6
1189.010989,6.144578313,-0.21686747,7.746987952,1266.167054,-1,51:18.6
1186.813187,6.144578313,-0.21686747,7.710843373,1266.167054,-1,51:18.6
1188.278388,6.144578313,-0.21686747,7.722891566,1266.167054,-1,51:18.6
1192.673993,6.180722892,-0.204819277,7.698795181,1266.167054,-1,51:18.6
1197.802198,6.192771084,-0.204819277,7.710843373,1266.167054,-1,51:18.6
1205.128205,6.192771084,-0.204819277,7.722891566,1266.167054,-1,51:18.6
1215.384615,6.180722892,-0.192771084,7.722891566,1266.167054,-1,51:18.6
1230.03663,6.180722892,-0.192771084,7.722891566,1266.167054,-1,51:18.6
1249.81685,6.156626506,-0.21686747,7.746987952,1266.167054,-1,51:18.6
1276.923077,6.156626506,-0.228915663,7.722891566,1266.167054,-1,51:18.6
1312.820513,6.120481928,-0.21686747,7.710843373,1266.167054,-1,51:18.7
1355.311355,6.13253012,-0.21686747,7.722891566,1266.167054,-1,51:18.7
1402.930403,6.156626506,-0.21686747,7.759036145,1266.167054,-1,51:18.7
1453.479853,6.180722892,-0.228915663,7.710843373,1266.167054,-1,51:18.7
1505.494505,6.156626506,-0.204819277,7.722891566,1266.167054,-1,51:18.7
1556.776557,6.144578313,-0.204819277,7.734939759,1266.898205,-1,51:18.7
1605.128205,6.180722892,-0.228915663,7.734939759,1266.898205,-1,51:18.7
1647.619048,6.21686747,-0.228915663,7.722891566,1265.436747,-1,51:18.7
1682.783883,6.204819277,-0.21686747,7.734939759,1266.167054,-1,51:18.7
1709.89011,6.144578313,-0.204819277,7.722891566,1266.167054,-1,51:18.7
1731.135531,6.13253012,-0.21686747,7.722891566,1266.167054,-1,51:18.7
1746.520147,6.13253012,-0.204819277,7.746987952,1266.167054,-1,51:18.7
1758.241758,6.192771084,-0.204819277,7.734939759,1266.167054,-1,51:18.8
1764.102564,6.144578313,-0.204819277,7.734939759,1266.898205,-1,51:18.8
1766.300366,6.13253012,-0.204819277,7.722891566,1265.436747,-1,51:18.8
1765.567766,6.13253012,-0.21686747,7.710843373,1266.167054,-1,51:18.8
1761.904762,6.144578313,-0.240963855,7.734939759,1266.898205,-1,51:18.8
1755.311355,6.168674699,-0.228915663,7.722891566,1266.167054,-1,51:18.8
1747.985348,6.180722892,-0.228915663,7.710843373,1265.436747,-1,51:18.8
1734.065934,6.156626506,-0.204819277,7.746987952,1265.436747,-1,51:18.8
1718.681319,6.144578313,-0.204819277,7.722891566,1266.167054,-1,51:18.8
1698.901099,6.144578313,-0.192771084,7.734939759,1266.167054,-1,51:18.8
1676.190476,6.156626506,-0.228915663,7.759036145,1266.167054,-1,51:18.8
1653.479853,6.13253012,-0.21686747,7.734939759,1266.167054,-1,51:18.8
1629.304029,6.120481928,-0.240963855,7.722891566,1266.167054,-1,51:18.8
1610.25641,6.144578313,-0.21686747,7.734939759,1266.167054,-1,51:18.9
1598.534799,6.168674699,-0.228915663,7.722891566,1266.167054,-1,51:18.9
1589.010989,6.180722892,-0.21686747,7.734939759,1265.436747,-1,51:18.9
1581.684982,6.204819277,-0.192771084,7.722891566,1266.167054,-1,51:18.9
1577.289377,6.204819277,-0.180722892,7.734939759,1266.898205,-1,51:18.9
1575.091575,6.168674699,-0.168674699,7.734939759,1266.167054,-1,51:18.9
1575.091575,6.180722892,-0.192771084,7.734939759,1266.167054,-1,51:18.9
1577.289377,6.168674699,-0.204819277,7.722891566,1266.167054,-1,51:18.9
1579.487179,6.144578313,-0.204819277,7.734939759,1265.436747,-1,51:18.9
1579.487179,6.120481928,-0.21686747,7.746987952,1266.167054,-1,51:18.9
1580.21978,6.120481928,-0.228915663,7.746987952,1265.436747,-1,51:18.9
1578.754579,6.108433735,-0.240963855,7.746987952,1266.167054,-1,51:18.9
1574.358974,6.120481928,-0.240963855,7.746987952,1266.167054,-1,51:18.9
1567.032967,6.144578313,-0.240963855,7.734939759,1265.436747,-1,51:19.0
1559.70696,6.168674699,-0.204819277,7.722891566,1266.167054,-1,51:19.0
1550.915751,6.168674699,-0.204819277,7.722891566,1266.167054,-1,51:19.0
1539.194139,6.168674699,-0.204819277,7.710843373,1266.167054,-1,51:19.0
1527.472527,6.168674699,-0.204819277,7.722891566,1266.167054,-1,51:19.0
1513.553114,6.180722892,-0.192771084,7.722891566,1266.167054,-1,51:19.0
1498.168498,6.180722892,-0.204819277,7.722891566,1266.167054,-1,51:19.0
1482.051282,6.156626506,-0.228915663,7.734939759,1266.167054,-1,51:19.0
1464.468864,6.156626506,-0.228915663,7.734939759,1266.167054,-1,51:19.0
1446.153846,6.168674699,-0.21686747,7.734939759,1266.167054,-1,51:19.0
1430.03663,6.156626506,-0.204819277,7.759036145,1266.167054,-1,51:19.0
1410.989011,6.13253012,-0.192771084,7.722891566,1266.167054,-1,51:19.0
1394.871795,6.144578313,-0.228915663,7.734939759,1265.436747,-1,51:19.0
1374.358974,6.168674699,-0.21686747,7.734939759,1266.167054,-1,51:19.1
1354.578755,6.180722892,-0.21686747,7.722891566,1266.167054,-1,51:19.1
1335.531136,6.180722892,-0.21686747,7.722891566,1266.167054,-1,51:19.1
1317.948718,6.144578313,-0.21686747,7.722891566,1266.898205,-1,51:19.1
1304.761905,6.156626506,-0.21686747,7.710843373,1265.436747,-1,51:19.1
1293.040293,6.144578313,-0.228915663,7.722891566,1265.436747,-1,51:19.1
1282.051282,6.144578313,-0.21686747,7.722891566,1266.167054,-1,51:19.1
1274.725275,6.156626506,-0.204819277,7.722891566,1266.167054,-1,51:19.1
1268.131868,6.156626506,-0.204819277,7.734939759,1266.898205,-1,51:19.1
1261.538462,6.168674699,-0.21686747,7.734939759,1265.436747,-1,51:19.1
1252.747253,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:19.1
1244.688645,6.156626506,-0.204819277,7.722891566,1266.167054,-1,51:19.1
1238.095238,6.168674699,-0.204819277,7.746987952,1266.167054,-1,51:19.1
1234.432234,6.168674699,-0.21686747,7.746987952,1266.167054,-1,51:19.2
1231.501832,6.192771084,-0.21686747,7.710843373,1266.167054,-1,51:19.2
1228.571429,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:19.2
1227.838828,6.144578313,-0.240963855,7.746987952,1266.167054,-1,51:19.2
1231.501832,6.13253012,-0.21686747,7.722891566,1266.167054,-1,51:19.2
1230.03663,6.156626506,-0.240963855,7.722891566,1266.167054,-1,51:19.2
1224.908425,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:19.2
1217.582418,6.144578313,-0.21686747,7.746987952,1266.167054,-1,51:19.2
1211.721612,6.13253012,-0.21686747,7.722891566,1266.167054,-1,51:19.2
1208.058608,6.168674699,-0.228915663,7.746987952,1265.436747,-1,51:19.2
1205.128205,6.192771084,-0.204819277,7.734939759,1264.707281,-1,51:19.2
1205.860806,6.168674699,-0.204819277,7.734939759,1266.167054,-1,51:19.2
1207.326007,6.156626506,-0.204819277,7.722891566,1266.167054,-1,51:19.3
1208.058608,6.144578313,-0.204819277,7.734939759,1265.436747,-1,51:19.3
1209.52381,6.156626506,-0.21686747,7.746987952,1265.436747,-1,51:19.3
1208.791209,6.180722892,-0.204819277,7.734939759,1265.436747,-1,51:19.3
1207.326007,6.144578313,-0.21686747,7.722891566,1266.167054,-1,51:19.3
1207.326007,6.144578313,-0.192771084,7.722891566,1265.436747,-1,51:19.3
1207.326007,6.144578313,-0.21686747,7.734939759,1265.436747,-1,51:19.3
1208.058608,6.168674699,-0.228915663,7.722891566,1264.707281,-1,51:19.3
1210.25641,6.180722892,-0.21686747,7.722891566,1265.436747,-1,51:19.3
1211.721612,6.180722892,-0.204819277,7.710843373,1265.436747,-1,51:19.3
1213.186813,6.156626506,-0.204819277,7.734939759,1265.436747,-1,51:19.3
1215.384615,6.144578313,-0.192771084,7.734939759,1265.436747,-1,51:19.3
1218.315018,6.156626506,-0.192771084,7.746987952,1265.436747,-1,51:19.3
1220.512821,6.180722892,-0.204819277,7.734939759,1265.436747,-1,51:19.4
1221.245421,6.156626506,-0.204819277,7.746987952,1266.167054,-1,51:19.4
1222.710623,6.144578313,-0.21686747,7.722891566,1265.436747,-1,51:19.4
1223.443223,6.144578313,-0.240963855,7.734939759,1265.436747,-1,51:19.4
1221.978022,6.180722892,-0.21686747,7.710843373,1265.436747,-1,51:19.4
1222.710623,6.180722892,-0.204819277,7.734939759,1264.707281,-1,51:19.4
1221.245421,6.156626506,-0.204819277,7.734939759,1266.167054,-1,51:19.4
1221.245421,6.144578313,-0.204819277,7.734939759,1265.436747,-1,51:19.4
1221.245421,6.168674699,-0.204819277,7.722891566,1265.436747,-1,51:19.4
1220.512821,6.144578313,-0.228915663,7.722891566,1264.707281,-1,51:19.4
1216.849817,6.168674699,-0.204819277,7.734939759,1265.436747,-1,51:19.4
1217.582418,6.144578313,-0.204819277,7.722891566,1265.436747,-1,51:19.4
1215.384615,6.168674699,-0.204819277,7.698795181,1265.436747,-1,51:19.4
1210.989011,6.144578313,-0.21686747,7.710843373,1265.436747,-1,51:19.5
1205.860806,6.168674699,-0.204819277,7.710843373,1266.167054,-1,51:19.5
1201.465201,6.180722892,-0.21686747,7.710843373,1265.436747,-1,51:19.5
1200.732601,6.192771084,-0.228915663,7.722891566,1265.436747,-1,51:19.5
1203.663004,6.156626506,-0.228915663,7.722891566,1265.436747,-1,51:19.5
1209.52381,6.156626506,-0.21686747,7.734939759,1265.436747,-1,51:19.5
1214.652015,6.156626506,-0.204819277,7.710843373,1265.436747,-1,51:19.5
1219.78022,6.180722892,-0.204819277,7.710843373,1266.167054,-1,51:19.5
1224.908425,6.192771084,-0.204819277,7.722891566,1265.436747,-1,51:19.5
1229.304029,6.180722892,-0.192771084,7.710843373,1266.167054,-1,51:19.5
1230.03663,6.156626506,-0.192771084,7.722891566,1266.167054,-1,51:19.5
1227.106227,6.156626506,-0.204819277,7.734939759,1266.898205,-1,51:19.5
1221.245421,6.13253012,-0.21686747,7.722891566,1266.167054,-1,51:19.5
1213.919414,6.144578313,-0.228915663,7.746987952,1265.436747,-1,51:19.6
1207.326007,6.156626506,-0.240963855,7.734939759,1265.436747,-1,51:19.6
1202.197802,6.144578313,-0.21686747,7.734939759,1265.436747,-1,51:19.6
1199.267399,6.144578313,-0.204819277,7.734939759,1266.167054,-1,51:19.6
1199.267399,6.156626506,-0.192771084,7.734939759,1265.436747,-1,51:19.6
1202.930403,6.168674699,-0.204819277,7.722891566,1265.436747,-1,51:19.6
1204.395604,6.156626506,-0.204819277,7.746987952,1265.436747,-1,51:19.6
1205.860806,6.144578313,-0.204819277,7.722891566,1264.707281,-1,51:19.6
1208.791209,6.144578313,-0.228915663,7.722891566,1266.167054,-1,51:19.6
1210.25641,6.156626506,-0.21686747,7.710843373,1265.436747,-1,51:19.6
1213.919414,6.180722892,-0.192771084,7.722891566,1265.436747,-1,51:19.6
1224.175824,6.180722892,-0.204819277,7.722891566,1265.436747,-1,51:19.6
1233.699634,6.180722892,-0.192771084,7.722891566,1265.436747,-1,51:19.6
1247.619048,6.180722892,-0.21686747,7.722891566,1265.436747,-1,51:19.7
1263.736264,6.204819277,-0.21686747,7.734939759,1266.167054,-1,51:19.7
1287.179487,6.180722892,-0.204819277,7.734939759,1264.707281,-1,51:19.7
1317.216117,6.156626506,-0.204819277,7.722891566,1266.167054,-1,51:19.7
1356.776557,6.144578313,-0.240963855,7.722891566,1265.436747,-1,51:19.7
1404.395604,6.13253012,-0.253012048,7.722891566,1266.167054,-1,51:19.7
1457.875458,6.156626506,-0.240963855,7.734939759,1265.436747,-1,51:19.7
1513.553114,6.180722892,-0.21686747,7.722891566,1266.167054,-1,51:19.7
1572.161172,6.156626506,-0.228915663,7.710843373,1266.167054,-1,51:19.7
1625.641026,6.168674699,-0.21686747,7.722891566,1266.167054,-1,51:19.7
1675.457875,6.180722892,-0.204819277,7.734939759,1266.167054,-1,51:19.7
1723.076923,6.204819277,-0.180722892,7.734939759,1266.167054,-1,51:19.7
1762.637363,6.180722892,-0.204819277,7.722891566,1265.436747,-1,51:19.8
1794.139194,6.168674699,-0.192771084,7.734939759,1266.167054,-1,51:19.8
1817.582418,6.156626506,-0.192771084,7.746987952,1266.167054,-1,51:19.8
1832.967033,6.156626506,-0.21686747,7.722891566,1266.167054,-1,51:19.8
1841.025641,6.144578313,-0.228915663,7.722891566,1265.436747,-1,51:19.8
1839.56044,6.144578313,-0.21686747,7.746987952,1265.436747,-1,51:19.8
1835.897436,6.13253012,-0.204819277,7.710843373,1266.167054,-1,51:19.8
1828.571429,6.144578313,-0.21686747,7.722891566,1265.436747,-1,51:19.8
1818.315018,6.156626506,-0.228915663,7.722891566,1265.436747,-1,51:19.8
1807.326007,6.204819277,-0.21686747,7.722891566,1266.167054,-1,51:19.8
1794.871795,6.192771084,-0.228915663,7.722891566,1265.436747,-1,51:19.8
1780.952381,6.156626506,-0.180722892,7.734939759,1266.167054,-1,51:19.8
1769.230769,6.13253012,-0.180722892,7.734939759,1265.436747,-1,51:19.8
1752.380952,6.13253012,-0.192771084,7.722891566,1266.167054,-1,51:19.9
1734.065934,6.144578313,-0.21686747,7.722891566,1266.167054,-1,51:19.9
1712.820513,6.144578313,-0.228915663,7.734939759,1266.167054,-1,51:19.9
1693.772894,6.13253012,-0.240963855,7.722891566,1266.167054,-1,51:19.9
1672.527473,6.180722892,-0.228915663,7.734939759,1266.167054,-1,51:19.9
1651.282051,6.180722892,-0.204819277,7.722891566,1266.167054,-1,51:19.9
1629.304029,6.180722892,-0.192771084,7.710843373,1266.167054,-1,51:19.9
1607.326007,6.192771084,-0.192771084,7.710843373,1266.167054,-1,51:19.9
1588.278388,6.204819277,-0.204819277,7.710843373,1266.167054,-1,51:19.9
1573.626374,6.204819277,-0.168674699,7.722891566,1266.167054,-1,51:19.9
1563.369963,6.180722892,-0.204819277,7.710843373,1266.167054,-1,51:19.9
1558.974359,6.156626506,-0.21686747,7.734939759,1265.436747,-1,51:19.9
1556.043956,6.13253012,-0.21686747,7.734939759,1266.167054,-1,51:19.9
1556.776557,6.108433735,-0.21686747,7.722891566,1265.436747,-1,51:20.0
1556.043956,6.120481928,-0.204819277,7.734939759,1266.898205,-1,51:20.0
1555.311355,6.144578313,-0.204819277,7.722891566,1266.167054,-1,51:20.0
1556.043956,6.156626506,-0.204819277,7.734939759,1266.898205,-1,51:20.0
1552.380952,6.168674699,-0.228915663,7.734939759,1265.436747,-1,51:20.0
1545.787546,6.144578313,-0.228915663,7.722891566,1266.167054,-1,51:20.0
1540.659341,6.156626506,-0.21686747,7.722891566,1266.898205,-1,51:20.0
1531.868132,6.168674699,-0.21686747,7.710843373,1266.167054,-1,51:20.0
1520.879121,6.180722892,-0.204819277,7.710843373,1266.898205,-1,51:20.0
1509.157509,6.180722892,-0.204819277,7.710843373,1266.898205,-1,51:20.0
1496.703297,6.180722892,-0.192771084,7.698795181,1266.167054,-1,51:20.0
1482.783883,6.180722892,-0.204819277,7.710843373,1266.898205,-1,51:20.0
1468.864469,6.168674699,-0.21686747,7.722891566,1266.167054,-1,51:20.0
1457.875458,6.180722892,-0.21686747,7.710843373,1266.167054,-1,51:20.1
1446.153846,6.168674699,-0.21686747,7.710843373,1266.167054,-1,51:20.1
1432.234432,6.180722892,-0.204819277,7.722891566,1266.167054,-1,51:20.1
1420.512821,6.180722892,-0.204819277,7.722891566,1266.898205,-1,51:20.1
1406.593407,6.180722892,-0.204819277,7.722891566,1266.167054,-1,51:20.1
1394.871795,6.180722892,-0.21686747,7.710843373,1266.167054,-1,51:20.1
1380.21978,6.168674699,-0.21686747,7.722891566,1266.898205,-1,51:20.1
1367.032967,6.156626506,-0.21686747,7.722891566,1266.898205,-1,51:20.1
1352.380952,6.168674699,-0.21686747,7.710843373,1266.898205,-1,51:20.1
1337.728938,6.180722892,-0.21686747,7.722891566,1266.167054,-1,51:20.1
1325.274725,6.168674699,-0.21686747,7.722891566,1266.167054,-1,51:20.1
1312.820513,6.180722892,-0.204819277,7.734939759,1266.898205,-1,51:20.1
1301.831502,6.192771084,-0.21686747,7.722891566,1266.898205,-1,51:20.1
1294.505495,6.168674699,-0.21686747,7.722891566,1266.167054,-1,51:20.2
1289.377289,6.156626506,-0.204819277,7.710843373,1266.898205,-1,51:20.2
1286.446886,6.180722892,-0.204819277,7.710843373,1266.167054,-1,51:20.2
1282.051282,6.168674699,-0.204819277,7.722891566,1267.630201,-1,51:20.2
1280.586081,6.180722892,-0.21686747,7.710843373,1267.630201,-1,51:20.2
1279.120879,6.180722892,-0.204819277,7.722891566,1267.630201,-1,51:20.2
