mV,mV,no units,yyyy/mm/dd hh:mm:ss.000
4.172795801,-2.181793675,128,36:08.0
4.172795801,-2.181793675,128,36:08.0
4.175873084,-2.154098127,128,36:08.0
4.175873084,-2.154098127,128,36:08.0
4.18202765,-2.160252693,128,36:08.0
4.18202765,-2.160252693,128,36:08.0
4.18202765,-2.175639108,128,36:08.0
4.18202765,-2.175639108,128,36:08.0
4.18202765,-2.178716391,128,36:08.0
4.18202765,-2.178716391,128,36:08.0
4.178950367,-2.178716391,128,36:08.0
4.178950367,-2.178716391,128,36:08.0
4.18202765,-2.169484542,128,36:08.0
4.18202765,-2.169484542,128,36:08.0
4.185104933,-2.163329976,128,36:08.0
4.185104933,-2.163329976,128,36:08.0
4.188182216,-2.163329976,128,36:08.0
4.188182216,-2.163329976,128,36:08.0
4.185104933,-2.169484542,128,36:08.0
4.185104933,-2.169484542,128,36:08.0
4.18202765,-2.172561825,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.188182216,-2.191025524,128,36:08.1
4.188182216,-2.191025524,128,36:08.1
4.188182216,-2.203334656,128,36:08.1
4.188182216,-2.203334656,128,36:08.1
4.188182216,-2.203334656,128,36:08.1
4.18202765,-2.169484542,128,36:08.1
4.18202765,-2.169484542,128,36:08.1
4.18202765,-2.15717541,128,36:08.1
4.18202765,-2.15717541,128,36:08.1
4.18202765,-2.166407259,128,36:08.1
4.18202765,-2.166407259,128,36:08.1
4.185104933,-2.172561825,128,36:08.1
4.185104933,-2.172561825,128,36:08.1
4.185104933,-2.175639108,128,36:08.1
4.185104933,-2.175639108,128,36:08.1
4.185104933,-2.175639108,128,36:08.1
4.185104933,-2.175639108,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.18202765,-2.172561825,128,36:08.1
4.188182216,-2.175639108,128,36:08.1
4.188182216,-2.175639108,128,36:08.1
4.194336782,-2.178716391,128,36:08.1
4.194336782,-2.178716391,128,36:08.1
4.188182216,-2.178716391,128,36:08.1
4.188182216,-2.178716391,128,36:08.1
4.178950367,-2.175639108,128,36:08.1
4.178950367,-2.175639108,128,36:08.1
4.18202765,-2.175639108,128,36:08.1
4.18202765,-2.175639108,128,36:08.1
4.188182216,-2.178716391,128,36:08.1
4.188182216,-2.178716391,128,36:08.1
4.18202765,-2.178716391,128,36:08.1
4.18202765,-2.178716391,128,36:08.1
4.18202765,-2.178716391,128,36:08.1
4.18202765,-2.178716391,128,36:08.1
4.18202765,-2.181793675,128,36:08.1
4.18202765,-2.181793675,128,36:08.1
4.178950367,-2.187948241,128,36:08.1
4.178950367,-2.187948241,128,36:08.1
4.18202765,-2.187948241,128,36:08.1
4.18202765,-2.187948241,128,36:08.1
4.188182216,-2.187948241,128,36:08.1
4.188182216,-2.187948241,128,36:08.1
4.188182216,-2.187948241,128,36:08.1
4.185104933,-2.181793675,128,36:08.1
4.185104933,-2.181793675,128,36:08.2
4.18202765,-2.181793675,128,36:08.2
4.18202765,-2.181793675,128,36:08.2
4.185104933,-2.175639108,128,36:08.2
4.185104933,-2.175639108,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.191259499,-2.175639108,128,36:08.2
4.191259499,-2.175639108,128,36:08.2
4.191259499,-2.181793675,128,36:08.2
4.191259499,-2.181793675,128,36:08.2
4.175873084,-2.181793675,128,36:08.2
4.175873084,-2.181793675,128,36:08.2
4.178950367,-2.181793675,128,36:08.2
4.178950367,-2.181793675,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.185104933,-2.175639108,128,36:08.2
4.185104933,-2.175639108,128,36:08.2
4.185104933,-2.181793675,128,36:08.2
4.185104933,-2.181793675,128,36:08.2
4.185104933,-2.194102807,128,36:08.2
4.185104933,-2.194102807,128,36:08.2
4.185104933,-2.200257373,128,36:08.2
4.185104933,-2.200257373,128,36:08.2
4.18202765,-2.181793675,128,36:08.2
4.18202765,-2.181793675,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.185104933,-2.169484542,128,36:08.2
4.185104933,-2.169484542,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.185104933,-2.172561825,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.18202765,-2.178716391,128,36:08.2
4.188182216,-2.178716391,128,36:08.2
4.188182216,-2.178716391,128,36:08.2
4.185104933,-2.175639108,128,36:08.2
4.185104933,-2.175639108,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.185104933,-2.178716391,128,36:08.2
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.185104933,-2.184870958,128,36:08.3
4.185104933,-2.184870958,128,36:08.3
4.185104933,-2.187948241,128,36:08.3
4.185104933,-2.187948241,128,36:08.3
4.18202765,-2.200257373,128,36:08.3
4.18202765,-2.200257373,128,36:08.3
4.178950367,-2.19718009,128,36:08.3
4.178950367,-2.19718009,128,36:08.3
4.18202765,-2.175639108,128,36:08.3
4.18202765,-2.175639108,128,36:08.3
4.18202765,-2.172561825,128,36:08.3
4.18202765,-2.172561825,128,36:08.3
4.185104933,-2.178716391,128,36:08.3
4.185104933,-2.178716391,128,36:08.3
4.185104933,-2.178716391,128,36:08.3
4.185104933,-2.178716391,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.18202765,-2.187948241,128,36:08.3
4.18202765,-2.187948241,128,36:08.3
4.185104933,-2.187948241,128,36:08.3
4.185104933,-2.187948241,128,36:08.3
4.185104933,-2.209489222,128,36:08.3
4.185104933,-2.209489222,128,36:08.3
4.18202765,-2.209489222,128,36:08.3
4.18202765,-2.209489222,128,36:08.3
4.18202765,-2.187948241,128,36:08.3
4.18202765,-2.187948241,128,36:08.3
4.18202765,-2.178716391,128,36:08.3
4.18202765,-2.178716391,128,36:08.3
4.185104933,-2.181793675,128,36:08.3
4.185104933,-2.181793675,128,36:08.3
4.185104933,-2.184870958,128,36:08.3
4.185104933,-2.184870958,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.181793675,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.18202765,-2.184870958,128,36:08.3
4.188182216,-2.187948241,128,36:08.3
4.188182216,-2.187948241,128,36:08.3
4.18202765,-2.187948241,128,36:08.3
4.18202765,-2.187948241,128,36:08.3
4.18202765,-2.194102807,128,36:08.4
4.18202765,-2.194102807,128,36:08.4
4.18202765,-2.203334656,128,36:08.4
4.18202765,-2.203334656,128,36:08.4
4.178950367,-2.19718009,128,36:08.4
4.178950367,-2.19718009,128,36:08.4
4.178950367,-2.184870958,128,36:08.4
4.178950367,-2.184870958,128,36:08.4
4.178950367,-2.184870958,128,36:08.4
4.178950367,-2.184870958,128,36:08.4
4.178950367,-2.187948241,128,36:08.4
4.178950367,-2.187948241,128,36:08.4
4.178950367,-2.191025524,128,36:08.4
4.178950367,-2.191025524,128,36:08.4
4.178950367,-2.191025524,128,36:08.4
4.18202765,-2.191025524,128,36:08.4
4.18202765,-2.191025524,128,36:08.4
4.18202765,-2.194102807,128,36:08.4
4.18202765,-2.194102807,128,36:08.4
4.18202765,-2.194102807,128,36:08.4
4.18202765,-2.194102807,128,36:08.4
4.178950367,-2.194102807,128,36:08.4
4.178950367,-2.194102807,128,36:08.4
4.18202765,-2.191025524,128,36:08.4
4.18202765,-2.191025524,128,36:08.4
4.18202765,-2.184870958,128,36:08.4
4.18202765,-2.184870958,128,36:08.4
4.18202765,-2.187948241,128,36:08.4
4.18202765,-2.187948241,128,36:08.4
4.18202765,-2.19718009,128,36:08.4
4.18202765,-2.19718009,128,36:08.4
4.178950367,-2.200257373,128,36:08.4
4.178950367,-2.200257373,128,36:08.4
4.178950367,-2.19718009,128,36:08.4
4.178950367,-2.19718009,128,36:08.4
4.185104933,-2.194102807,128,36:08.4
4.185104933,-2.194102807,128,36:08.4
4.18202765,-2.191025524,128,36:08.4
4.18202765,-2.191025524,128,36:08.4
4.178950367,-2.191025524,128,36:08.4
4.178950367,-2.191025524,128,36:08.4
4.175873084,-2.191025524,128,36:08.4
4.175873084,-2.191025524,128,36:08.4
4.175873084,-2.19718009,128,36:08.4
4.175873084,-2.19718009,128,36:08.4
4.178950367,-2.203334656,128,36:08.4
4.178950367,-2.203334656,128,36:08.4
4.18202765,-2.203334656,128,36:08.4
4.18202765,-2.203334656,128,36:08.4
4.178950367,-2.212566505,128,36:08.4
4.178950367,-2.212566505,128,36:08.4
4.175873084,-2.215643788,128,36:08.5
4.175873084,-2.215643788,128,36:08.5
4.175873084,-2.215643788,128,36:08.5
4.169718518,-2.191025524,128,36:08.5
4.169718518,-2.191025524,128,36:08.5
4.175873084,-2.184870958,128,36:08.5
4.175873084,-2.184870958,128,36:08.5
4.178950367,-2.191025524,128,36:08.5
4.178950367,-2.191025524,128,36:08.5
4.18202765,-2.19718009,128,36:08.5
4.18202765,-2.19718009,128,36:08.5
4.18202765,-2.206411939,128,36:08.5
4.18202765,-2.206411939,128,36:08.5
4.169718518,-2.221798354,128,36:08.5
4.169718518,-2.221798354,128,36:08.5
4.172795801,-2.212566505,128,36:08.5
4.172795801,-2.212566505,128,36:08.5
4.169718518,-2.191025524,128,36:08.5
4.169718518,-2.191025524,128,36:08.5
4.163563952,-2.187948241,128,36:08.5
4.163563952,-2.187948241,128,36:08.5
4.166641235,-2.194102807,128,36:08.5
4.166641235,-2.194102807,128,36:08.5
4.169718518,-2.19718009,128,36:08.5
4.169718518,-2.19718009,128,36:08.5
4.169718518,-2.209489222,128,36:08.5
4.169718518,-2.209489222,128,36:08.5
4.169718518,-2.212566505,128,36:08.5
4.169718518,-2.212566505,128,36:08.5
4.169718518,-2.212566505,128,36:08.5
4.169718518,-2.212566505,128,36:08.5
4.166641235,-2.209489222,128,36:08.5
4.166641235,-2.209489222,128,36:08.5
4.163563952,-2.19718009,128,36:08.5
4.163563952,-2.19718009,128,36:08.5
4.169718518,-2.194102807,128,36:08.5
4.169718518,-2.194102807,128,36:08.5
4.166641235,-2.209489222,128,36:08.5
4.166641235,-2.209489222,128,36:08.5
4.166641235,-2.212566505,128,36:08.5
4.166641235,-2.212566505,128,36:08.5
4.166641235,-2.212566505,128,36:08.5
4.160486668,-2.200257373,128,36:08.5
4.160486668,-2.200257373,128,36:08.5
4.151254819,-2.200257373,128,36:08.5
4.151254819,-2.200257373,128,36:08.5
4.151254819,-2.209489222,128,36:08.5
4.151254819,-2.209489222,128,36:08.5
4.151254819,-2.209489222,128,36:08.5
4.151254819,-2.209489222,128,36:08.5
4.151254819,-2.200257373,128,36:08.5
4.151254819,-2.200257373,128,36:08.6
4.148177536,-2.194102807,128,36:08.6
4.148177536,-2.194102807,128,36:08.6
4.148177536,-2.209489222,128,36:08.6
4.148177536,-2.209489222,128,36:08.6
4.148177536,-2.215643788,128,36:08.6
4.148177536,-2.215643788,128,36:08.6
4.151254819,-2.19718009,128,36:08.6
4.151254819,-2.19718009,128,36:08.6
4.145100253,-2.19718009,128,36:08.6
4.145100253,-2.19718009,128,36:08.6
4.145100253,-2.209489222,128,36:08.6
4.145100253,-2.209489222,128,36:08.6
4.14202297,-2.221798354,128,36:08.6
4.14202297,-2.221798354,128,36:08.6
4.148177536,-2.231030203,128,36:08.6
4.148177536,-2.231030203,128,36:08.6
4.14202297,-2.212566505,128,36:08.6
4.14202297,-2.212566505,128,36:08.6
4.14202297,-2.194102807,128,36:08.6
4.14202297,-2.194102807,128,36:08.6
4.14202297,-2.194102807,128,36:08.6
4.14202297,-2.194102807,128,36:08.6
4.145100253,-2.200257373,128,36:08.6
4.145100253,-2.200257373,128,36:08.6
4.145100253,-2.215643788,128,36:08.6
4.145100253,-2.215643788,128,36:08.6
4.14202297,-2.218721071,128,36:08.6
4.14202297,-2.218721071,128,36:08.6
4.14202297,-2.215643788,128,36:08.6
4.14202297,-2.215643788,128,36:08.6
4.14202297,-2.215643788,128,36:08.6
4.138945687,-2.215643788,128,36:08.6
4.138945687,-2.215643788,128,36:08.6
4.138945687,-2.218721071,128,36:08.6
4.138945687,-2.218721071,128,36:08.6
4.14202297,-2.221798354,128,36:08.6
4.14202297,-2.221798354,128,36:08.6
4.145100253,-2.218721071,128,36:08.6
4.145100253,-2.218721071,128,36:08.6
4.14202297,-2.215643788,128,36:08.6
4.14202297,-2.215643788,128,36:08.6
4.14202297,-2.218721071,128,36:08.6
4.14202297,-2.218721071,128,36:08.6
4.138945687,-2.231030203,128,36:08.6
4.138945687,-2.231030203,128,36:08.6
4.138945687,-2.246416618,128,36:08.6
4.138945687,-2.246416618,128,36:08.6
4.14202297,-2.264880317,128,36:08.6
4.14202297,-2.264880317,128,36:08.6
4.14202297,-2.234107486,128,36:08.6
4.14202297,-2.234107486,128,36:08.7
4.14202297,-2.19718009,128,36:08.7
4.14202297,-2.19718009,128,36:08.7
4.14202297,-2.200257373,128,36:08.7
4.14202297,-2.200257373,128,36:08.7
4.145100253,-2.203334656,128,36:08.7
4.145100253,-2.203334656,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.218721071,128,36:08.7
4.145100253,-2.218721071,128,36:08.7
4.145100253,-2.224875637,128,36:08.7
4.145100253,-2.224875637,128,36:08.7
4.138945687,-2.224875637,128,36:08.7
4.138945687,-2.224875637,128,36:08.7
4.14202297,-2.215643788,128,36:08.7
4.14202297,-2.215643788,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.145100253,-2.209489222,128,36:08.7
4.14202297,-2.209489222,128,36:08.7
4.14202297,-2.209489222,128,36:08.7
4.14202297,-2.209489222,128,36:08.7
4.14202297,-2.209489222,128,36:08.7
4.138945687,-2.212566505,128,36:08.7
4.138945687,-2.212566505,128,36:08.7
4.138945687,-2.221798354,128,36:08.7
4.138945687,-2.221798354,128,36:08.7
4.138945687,-2.218721071,128,36:08.7
4.138945687,-2.218721071,128,36:08.7
4.138945687,-2.203334656,128,36:08.7
4.138945687,-2.203334656,128,36:08.7
4.14202297,-2.200257373,128,36:08.7
4.14202297,-2.200257373,128,36:08.7
4.14202297,-2.203334656,128,36:08.7
4.14202297,-2.203334656,128,36:08.7
4.138945687,-2.206411939,128,36:08.7
4.138945687,-2.206411939,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.209489222,128,36:08.7
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.203334656,128,36:08.8
4.138945687,-2.203334656,128,36:08.8
4.138945687,-2.203334656,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.209489222,128,36:08.8
4.138945687,-2.209489222,128,36:08.8
4.135868404,-2.209489222,128,36:08.8
4.135868404,-2.209489222,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.14202297,-2.206411939,128,36:08.8
4.14202297,-2.206411939,128,36:08.8
4.14202297,-2.203334656,128,36:08.8
4.14202297,-2.203334656,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.138945687,-2.206411939,128,36:08.8
4.135868404,-2.221798354,128,36:08.8
4.135868404,-2.221798354,128,36:08.8
4.129713838,-2.22795292,128,36:08.8
4.129713838,-2.22795292,128,36:08.8
4.132791121,-2.203334656,128,36:08.8
4.132791121,-2.203334656,128,36:08.8
4.135868404,-2.184870958,128,36:08.8
4.135868404,-2.184870958,128,36:08.8
4.135868404,-2.187948241,128,36:08.8
4.135868404,-2.187948241,128,36:08.8
4.135868404,-2.191025524,128,36:08.8
4.135868404,-2.191025524,128,36:08.8
4.138945687,-2.19718009,128,36:08.8
4.138945687,-2.19718009,128,36:08.8
4.138945687,-2.203334656,128,36:08.8
4.138945687,-2.203334656,128,36:08.8
4.135868404,-2.200257373,128,36:08.8
4.135868404,-2.200257373,128,36:08.8
4.132791121,-2.19718009,128,36:08.8
4.132791121,-2.19718009,128,36:08.8
4.132791121,-2.200257373,128,36:08.8
4.132791121,-2.200257373,128,36:08.8
4.129713838,-2.206411939,128,36:08.8
4.129713838,-2.206411939,128,36:08.8
4.129713838,-2.212566505,128,36:08.8
4.129713838,-2.212566505,128,36:08.8
4.129713838,-2.212566505,128,36:08.8
4.132791121,-2.203334656,128,36:08.8
4.132791121,-2.203334656,128,36:08.8
4.132791121,-2.19718009,128,36:08.8
4.132791121,-2.19718009,128,36:08.9
4.132791121,-2.191025524,128,36:08.9
4.132791121,-2.191025524,128,36:08.9
4.129713838,-2.191025524,128,36:08.9
4.129713838,-2.191025524,128,36:08.9
4.129713838,-2.194102807,128,36:08.9
4.129713838,-2.194102807,128,36:08.9
4.129713838,-2.19718009,128,36:08.9
4.129713838,-2.19718009,128,36:08.9
4.129713838,-2.19718009,128,36:08.9
4.129713838,-2.19718009,128,36:08.9
4.126636555,-2.209489222,128,36:08.9
4.126636555,-2.209489222,128,36:08.9
4.126636555,-2.218721071,128,36:08.9
4.126636555,-2.218721071,128,36:08.9
4.129713838,-2.19718009,128,36:08.9
4.129713838,-2.19718009,128,36:08.9
4.126636555,-2.181793675,128,36:08.9
4.126636555,-2.181793675,128,36:08.9
4.129713838,-2.191025524,128,36:08.9
4.129713838,-2.191025524,128,36:08.9
4.129713838,-2.187948241,128,36:08.9
4.129713838,-2.187948241,128,36:08.9
4.126636555,-2.175639108,128,36:08.9
4.126636555,-2.175639108,128,36:08.9
4.126636555,-2.169484542,128,36:08.9
4.126636555,-2.169484542,128,36:08.9
4.129713838,-2.175639108,128,36:08.9
4.129713838,-2.175639108,128,36:08.9
4.129713838,-2.175639108,128,36:08.9
4.129713838,-2.175639108,128,36:08.9
4.129713838,-2.172561825,128,36:08.9
4.129713838,-2.172561825,128,36:08.9
4.126636555,-2.178716391,128,36:08.9
4.126636555,-2.178716391,128,36:08.9
4.126636555,-2.178716391,128,36:08.9
4.126636555,-2.181793675,128,36:08.9
4.126636555,-2.181793675,128,36:08.9
4.126636555,-2.184870958,128,36:08.9
4.126636555,-2.184870958,128,36:08.9
4.120481989,-2.178716391,128,36:08.9
4.120481989,-2.178716391,128,36:08.9
4.120481989,-2.175639108,128,36:08.9
4.120481989,-2.175639108,128,36:08.9
4.123559272,-2.178716391,128,36:08.9
4.123559272,-2.178716391,128,36:08.9
4.126636555,-2.178716391,128,36:08.9
4.126636555,-2.178716391,128,36:08.9
4.126636555,-2.175639108,128,36:08.9
4.126636555,-2.175639108,128,36:08.9
4.123559272,-2.172561825,128,36:08.9
4.123559272,-2.172561825,128,36:09.0
4.120481989,-2.172561825,128,36:09.0
4.120481989,-2.172561825,128,36:09.0
4.123559272,-2.178716391,128,36:09.0
4.123559272,-2.178716391,128,36:09.0
4.126636555,-2.191025524,128,36:09.0
4.126636555,-2.191025524,128,36:09.0
4.126636555,-2.19718009,128,36:09.0
4.126636555,-2.19718009,128,36:09.0
4.120481989,-2.184870958,128,36:09.0
4.120481989,-2.184870958,128,36:09.0
4.120481989,-2.172561825,128,36:09.0
4.120481989,-2.172561825,128,36:09.0
4.126636555,-2.175639108,128,36:09.0
4.126636555,-2.175639108,128,36:09.0
4.126636555,-2.184870958,128,36:09.0
4.126636555,-2.184870958,128,36:09.0
4.123559272,-2.184870958,128,36:09.0
4.123559272,-2.184870958,128,36:09.0
4.117404706,-2.178716391,128,36:09.0
4.117404706,-2.178716391,128,36:09.0
4.120481989,-2.181793675,128,36:09.0
4.120481989,-2.181793675,128,36:09.0
4.120481989,-2.181793675,128,36:09.0
4.123559272,-2.181793675,128,36:09.0
4.123559272,-2.181793675,128,36:09.0
4.126636555,-2.181793675,128,36:09.0
4.126636555,-2.181793675,128,36:09.0
4.126636555,-2.191025524,128,36:09.0
4.126636555,-2.191025524,128,36:09.0
4.120481989,-2.191025524,128,36:09.0
4.120481989,-2.191025524,128,36:09.0
4.120481989,-2.172561825,128,36:09.0
4.120481989,-2.172561825,128,36:09.0
4.126636555,-2.172561825,128,36:09.0
4.126636555,-2.172561825,128,36:09.0
4.129713838,-2.181793675,128,36:09.0
4.129713838,-2.181793675,128,36:09.0
4.126636555,-2.178716391,128,36:09.0
4.126636555,-2.178716391,128,36:09.0
4.120481989,-2.178716391,128,36:09.0
4.120481989,-2.178716391,128,36:09.0
4.120481989,-2.178716391,128,36:09.0
4.120481989,-2.178716391,128,36:09.0
4.129713838,-2.184870958,128,36:09.0
4.129713838,-2.184870958,128,36:09.0
4.132791121,-2.194102807,128,36:09.0
4.132791121,-2.194102807,128,36:09.0
4.129713838,-2.200257373,128,36:09.0
4.129713838,-2.200257373,128,36:09.0
4.123559272,-2.184870958,128,36:09.0
4.123559272,-2.184870958,128,36:09.1
4.120481989,-2.172561825,128,36:09.1
4.120481989,-2.172561825,128,36:09.1
4.120481989,-2.175639108,128,36:09.1
4.120481989,-2.175639108,128,36:09.1
4.129713838,-2.181793675,128,36:09.1
4.129713838,-2.181793675,128,36:09.1
4.126636555,-2.184870958,128,36:09.1
4.126636555,-2.184870958,128,36:09.1
4.120481989,-2.184870958,128,36:09.1
4.120481989,-2.184870958,128,36:09.1
4.120481989,-2.181793675,128,36:09.1
4.120481989,-2.181793675,128,36:09.1
4.120481989,-2.181793675,128,36:09.1
4.129713838,-2.194102807,128,36:09.1
4.129713838,-2.194102807,128,36:09.1
4.129713838,-2.191025524,128,36:09.1
4.129713838,-2.191025524,128,36:09.1
4.123559272,-2.184870958,128,36:09.1
4.123559272,-2.184870958,128,36:09.1
4.120481989,-2.178716391,128,36:09.1
4.120481989,-2.178716391,128,36:09.1
4.120481989,-2.166407259,128,36:09.1
4.120481989,-2.166407259,128,36:09.1
4.126636555,-2.172561825,128,36:09.1
4.126636555,-2.172561825,128,36:09.1
4.129713838,-2.19718009,128,36:09.1
4.129713838,-2.19718009,128,36:09.1
4.126636555,-2.178716391,128,36:09.1
4.126636555,-2.178716391,128,36:09.1
4.123559272,-2.169484542,128,36:09.1
4.123559272,-2.169484542,128,36:09.1
4.123559272,-2.175639108,128,36:09.1
4.123559272,-2.175639108,128,36:09.1
4.126636555,-2.181793675,128,36:09.1
4.126636555,-2.181793675,128,36:09.1
4.132791121,-2.184870958,128,36:09.1
4.132791121,-2.184870958,128,36:09.1
4.123559272,-2.187948241,128,36:09.1
4.123559272,-2.187948241,128,36:09.1
4.120481989,-2.184870958,128,36:09.1
4.120481989,-2.184870958,128,36:09.1
4.123559272,-2.184870958,128,36:09.1
4.123559272,-2.184870958,128,36:09.1
4.129713838,-2.181793675,128,36:09.1
4.129713838,-2.181793675,128,36:09.1
4.132791121,-2.181793675,128,36:09.1
4.132791121,-2.181793675,128,36:09.1
4.129713838,-2.181793675,128,36:09.1
4.129713838,-2.181793675,128,36:09.1
4.126636555,-2.184870958,128,36:09.1
4.126636555,-2.184870958,128,36:09.2
4.126636555,-2.184870958,128,36:09.2
4.120481989,-2.194102807,128,36:09.2
4.120481989,-2.194102807,128,36:09.2
4.129713838,-2.212566505,128,36:09.2
4.129713838,-2.212566505,128,36:09.2
4.132791121,-2.19718009,128,36:09.2
4.132791121,-2.19718009,128,36:09.2
4.129713838,-2.175639108,128,36:09.2
4.129713838,-2.175639108,128,36:09.2
4.129713838,-2.175639108,128,36:09.2
4.129713838,-2.175639108,128,36:09.2
4.126636555,-2.178716391,128,36:09.2
4.126636555,-2.178716391,128,36:09.2
4.132791121,-2.184870958,128,36:09.2
4.132791121,-2.184870958,128,36:09.2
4.14202297,-2.191025524,128,36:09.2
4.14202297,-2.191025524,128,36:09.2
4.135868404,-2.187948241,128,36:09.2
4.135868404,-2.187948241,128,36:09.2
4.120481989,-2.187948241,128,36:09.2
4.120481989,-2.187948241,128,36:09.2
4.117404706,-2.191025524,128,36:09.2
4.117404706,-2.191025524,128,36:09.2
4.126636555,-2.194102807,128,36:09.2
4.126636555,-2.194102807,128,36:09.2
4.132791121,-2.187948241,128,36:09.2
4.132791121,-2.187948241,128,36:09.2
4.129713838,-2.194102807,128,36:09.2
4.129713838,-2.194102807,128,36:09.2
4.123559272,-2.200257373,128,36:09.2
4.123559272,-2.200257373,128,36:09.2
4.126636555,-2.181793675,128,36:09.2
4.126636555,-2.181793675,128,36:09.2
4.132791121,-2.172561825,128,36:09.2
4.132791121,-2.172561825,128,36:09.2
4.138945687,-2.181793675,128,36:09.2
4.138945687,-2.181793675,128,36:09.2
4.129713838,-2.187948241,128,36:09.2
4.129713838,-2.187948241,128,36:09.2
4.129713838,-2.187948241,128,36:09.2
4.120481989,-2.191025524,128,36:09.2
4.120481989,-2.191025524,128,36:09.2
4.123559272,-2.191025524,128,36:09.2
4.123559272,-2.191025524,128,36:09.2
4.129713838,-2.194102807,128,36:09.2
4.129713838,-2.194102807,128,36:09.2
4.135868404,-2.191025524,128,36:09.2
4.135868404,-2.191025524,128,36:09.2
4.132791121,-2.184870958,128,36:09.2
4.132791121,-2.184870958,128,36:09.2
4.129713838,-2.184870958,128,36:09.2
4.129713838,-2.184870958,128,36:09.3
4.126636555,-2.187948241,128,36:09.3
4.126636555,-2.187948241,128,36:09.3
4.135868404,-2.19718009,128,36:09.3
4.135868404,-2.19718009,128,36:09.3
4.138945687,-2.19718009,128,36:09.3
4.138945687,-2.19718009,128,36:09.3
4.135868404,-2.191025524,128,36:09.3
4.135868404,-2.191025524,128,36:09.3
4.126636555,-2.184870958,128,36:09.3
4.126636555,-2.184870958,128,36:09.3
4.126636555,-2.194102807,128,36:09.3
4.126636555,-2.194102807,128,36:09.3
4.132791121,-2.19718009,128,36:09.3
4.132791121,-2.19718009,128,36:09.3
4.135868404,-2.206411939,128,36:09.3
4.135868404,-2.206411939,128,36:09.3
4.132791121,-2.212566505,128,36:09.3
4.132791121,-2.212566505,128,36:09.3
4.129713838,-2.184870958,128,36:09.3
4.129713838,-2.184870958,128,36:09.3
4.129713838,-2.172561825,128,36:09.3
4.129713838,-2.172561825,128,36:09.3
4.132791121,-2.181793675,128,36:09.3
4.132791121,-2.181793675,128,36:09.3
4.138945687,-2.194102807,128,36:09.3
4.138945687,-2.194102807,128,36:09.3
4.135868404,-2.212566505,128,36:09.3
4.135868404,-2.212566505,128,36:09.3
4.135868404,-2.212566505,128,36:09.3
