mV,mV,no units,yyyy/mm/dd hh:mm:ss.000
4.28357799,-2.720318206,128,37:34.8
4.274346141,-2.717240923,128,37:34.8
4.274346141,-2.717240923,128,37:34.8
4.277423424,-2.71416364,128,37:34.9
4.277423424,-2.71416364,128,37:34.9
4.274346141,-2.71416364,128,37:34.9
4.274346141,-2.71416364,128,37:34.9
4.277423424,-2.71416364,128,37:34.9
4.277423424,-2.71416364,128,37:34.9
4.277423424,-2.71416364,128,37:34.9
4.274346141,-2.71416364,128,37:34.9
4.274346141,-2.71416364,128,37:34.9
4.277423424,-2.71416364,128,37:34.9
4.277423424,-2.71416364,128,37:34.9
4.277423424,-2.720318206,128,37:34.9
4.277423424,-2.720318206,128,37:34.9
4.28357799,-2.720318206,128,37:34.9
4.28357799,-2.720318206,128,37:34.9
4.28357799,-2.717240923,128,37:34.9
4.28357799,-2.717240923,128,37:34.9
4.280500707,-2.71416364,128,37:34.9
4.280500707,-2.71416364,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.28357799,-2.717240923,128,37:34.9
4.28357799,-2.717240923,128,37:34.9
4.28357799,-2.71416364,128,37:34.9
4.28357799,-2.71416364,128,37:34.9
4.28357799,-2.71416364,128,37:34.9
4.28357799,-2.71416364,128,37:34.9
4.286655273,-2.71416364,128,37:34.9
4.286655273,-2.71416364,128,37:34.9
4.286655273,-2.71416364,128,37:34.9
4.286655273,-2.71416364,128,37:34.9
4.28357799,-2.71416364,128,37:34.9
4.28357799,-2.71416364,128,37:34.9
4.28357799,-2.711086357,128,37:34.9
4.28357799,-2.711086357,128,37:34.9
4.280500707,-2.71416364,128,37:34.9
4.280500707,-2.71416364,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.277423424,-2.720318206,128,37:34.9
4.277423424,-2.720318206,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.717240923,128,37:34.9
4.280500707,-2.720318206,128,37:34.9
4.280500707,-2.720318206,128,37:34.9
4.280500707,-2.723395489,128,37:34.9
4.280500707,-2.723395489,128,37:34.9
4.277423424,-2.717240923,128,37:34.9
4.277423424,-2.717240923,128,37:35.0
4.280500707,-2.71416364,128,37:35.0
4.280500707,-2.71416364,128,37:35.0
4.28357799,-2.71416364,128,37:35.0
4.28357799,-2.71416364,128,37:35.0
4.292809839,-2.71416364,128,37:35.0
4.292809839,-2.71416364,128,37:35.0
4.289732556,-2.720318206,128,37:35.0
4.289732556,-2.720318206,128,37:35.0
4.28357799,-2.723395489,128,37:35.0
4.28357799,-2.723395489,128,37:35.0
4.286655273,-2.723395489,128,37:35.0
4.286655273,-2.723395489,128,37:35.0
4.280500707,-2.723395489,128,37:35.0
4.280500707,-2.723395489,128,37:35.0
4.28357799,-2.723395489,128,37:35.0
4.28357799,-2.723395489,128,37:35.0
4.280500707,-2.720318206,128,37:35.0
4.280500707,-2.720318206,128,37:35.0
4.280500707,-2.71416364,128,37:35.0
4.280500707,-2.71416364,128,37:35.0
4.280500707,-2.71416364,128,37:35.0
4.280500707,-2.71416364,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.286655273,-2.726472772,128,37:35.0
4.286655273,-2.726472772,128,37:35.0
4.28357799,-2.726472772,128,37:35.0
4.28357799,-2.726472772,128,37:35.0
4.280500707,-2.726472772,128,37:35.0
4.280500707,-2.726472772,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.277423424,-2.726472772,128,37:35.0
4.280500707,-2.729550055,128,37:35.0
4.280500707,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.280500707,-2.726472772,128,37:35.0
4.280500707,-2.726472772,128,37:35.0
4.280500707,-2.726472772,128,37:35.0
4.280500707,-2.726472772,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.0
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.726472772,128,37:35.1
4.28357799,-2.726472772,128,37:35.1
4.286655273,-2.726472772,128,37:35.1
4.286655273,-2.726472772,128,37:35.1
4.28357799,-2.723395489,128,37:35.1
4.28357799,-2.723395489,128,37:35.1
4.280500707,-2.720318206,128,37:35.1
4.280500707,-2.720318206,128,37:35.1
4.28357799,-2.726472772,128,37:35.1
4.28357799,-2.726472772,128,37:35.1
4.280500707,-2.732627338,128,37:35.1
4.280500707,-2.732627338,128,37:35.1
4.277423424,-2.732627338,128,37:35.1
4.277423424,-2.732627338,128,37:35.1
4.280500707,-2.729550055,128,37:35.1
4.280500707,-2.729550055,128,37:35.1
4.280500707,-2.729550055,128,37:35.1
4.280500707,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.280500707,-2.729550055,128,37:35.1
4.280500707,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.286655273,-2.726472772,128,37:35.1
4.286655273,-2.726472772,128,37:35.1
4.286655273,-2.723395489,128,37:35.1
4.286655273,-2.723395489,128,37:35.1
4.286655273,-2.732627338,128,37:35.1
4.286655273,-2.732627338,128,37:35.1
4.28357799,-2.735704622,128,37:35.1
4.28357799,-2.735704622,128,37:35.1
4.280500707,-2.738781905,128,37:35.1
4.280500707,-2.738781905,128,37:35.1
4.28357799,-2.735704622,128,37:35.1
4.28357799,-2.735704622,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.729550055,128,37:35.1
4.28357799,-2.726472772,128,37:35.1
4.28357799,-2.726472772,128,37:35.1
4.277423424,-2.729550055,128,37:35.1
4.277423424,-2.729550055,128,37:35.1
4.28357799,-2.732627338,128,37:35.1
4.28357799,-2.732627338,128,37:35.1
4.280500707,-2.735704622,128,37:35.1
4.280500707,-2.735704622,128,37:35.1
4.280500707,-2.735704622,128,37:35.1
4.280500707,-2.735704622,128,37:35.2
4.280500707,-2.732627338,128,37:35.2
4.280500707,-2.732627338,128,37:35.2
4.286655273,-2.732627338,128,37:35.2
4.286655273,-2.732627338,128,37:35.2
4.298964405,-2.732627338,128,37:35.2
4.298964405,-2.732627338,128,37:35.2
4.295887122,-2.732627338,128,37:35.2
4.295887122,-2.732627338,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.28357799,-2.735704622,128,37:35.2
4.28357799,-2.735704622,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.735704622,128,37:35.2
4.28357799,-2.735704622,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.741859188,128,37:35.2
4.28357799,-2.741859188,128,37:35.2
4.286655273,-2.741859188,128,37:35.2
4.286655273,-2.741859188,128,37:35.2
4.289732556,-2.741859188,128,37:35.2
4.289732556,-2.741859188,128,37:35.2
4.289732556,-2.741859188,128,37:35.2
4.289732556,-2.741859188,128,37:35.2
4.289732556,-2.738781905,128,37:35.2
4.289732556,-2.738781905,128,37:35.2
4.289732556,-2.738781905,128,37:35.2
4.289732556,-2.738781905,128,37:35.2
4.292809839,-2.744936471,128,37:35.2
4.292809839,-2.744936471,128,37:35.2
4.286655273,-2.744936471,128,37:35.2
4.286655273,-2.744936471,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.28357799,-2.738781905,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.280500707,-2.738781905,128,37:35.2
4.280500707,-2.741859188,128,37:35.2
4.280500707,-2.741859188,128,37:35.2
4.280500707,-2.741859188,128,37:35.2
4.280500707,-2.741859188,128,37:35.2
4.28357799,-2.741859188,128,37:35.2
4.28357799,-2.741859188,128,37:35.2
4.28357799,-2.735704622,128,37:35.2
4.28357799,-2.735704622,128,37:35.2
4.28357799,-2.735704622,128,37:35.3
4.28357799,-2.732627338,128,37:35.3
4.28357799,-2.732627338,128,37:35.3
4.28357799,-2.735704622,128,37:35.3
4.28357799,-2.735704622,128,37:35.3
4.28357799,-2.741859188,128,37:35.3
4.28357799,-2.741859188,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.292809839,-2.744936471,128,37:35.3
4.292809839,-2.744936471,128,37:35.3
4.295887122,-2.744936471,128,37:35.3
4.295887122,-2.744936471,128,37:35.3
4.289732556,-2.744936471,128,37:35.3
4.289732556,-2.744936471,128,37:35.3
4.286655273,-2.741859188,128,37:35.3
4.286655273,-2.741859188,128,37:35.3
4.280500707,-2.741859188,128,37:35.3
4.280500707,-2.741859188,128,37:35.3
4.280500707,-2.744936471,128,37:35.3
4.280500707,-2.744936471,128,37:35.3
4.280500707,-2.748013754,128,37:35.3
4.280500707,-2.748013754,128,37:35.3
4.286655273,-2.748013754,128,37:35.3
4.286655273,-2.748013754,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.295887122,-2.744936471,128,37:35.3
4.295887122,-2.744936471,128,37:35.3
4.295887122,-2.744936471,128,37:35.3
4.295887122,-2.744936471,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.28357799,-2.738781905,128,37:35.3
4.28357799,-2.738781905,128,37:35.3
4.28357799,-2.741859188,128,37:35.3
4.28357799,-2.741859188,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.28357799,-2.744936471,128,37:35.3
4.286655273,-2.748013754,128,37:35.3
4.286655273,-2.748013754,128,37:35.3
4.292809839,-2.748013754,128,37:35.3
4.292809839,-2.748013754,128,37:35.3
4.286655273,-2.744936471,128,37:35.3
4.286655273,-2.744936471,128,37:35.4
4.28357799,-2.748013754,128,37:35.4
4.28357799,-2.748013754,128,37:35.4
4.28357799,-2.744936471,128,37:35.4
4.28357799,-2.744936471,128,37:35.4
4.286655273,-2.744936471,128,37:35.4
4.286655273,-2.744936471,128,37:35.4
4.286655273,-2.751091037,128,37:35.4
4.286655273,-2.751091037,128,37:35.4
4.286655273,-2.751091037,128,37:35.4
4.286655273,-2.751091037,128,37:35.4
4.28357799,-2.751091037,128,37:35.4
4.28357799,-2.751091037,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.748013754,128,37:35.4
4.289732556,-2.748013754,128,37:35.4
4.28357799,-2.748013754,128,37:35.4
4.28357799,-2.748013754,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.75416832,128,37:35.4
4.289732556,-2.75416832,128,37:35.4
4.289732556,-2.75416832,128,37:35.4
4.289732556,-2.75416832,128,37:35.4
4.289732556,-2.75416832,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.289732556,-2.751091037,128,37:35.4
4.280500707,-2.748013754,128,37:35.4
4.280500707,-2.748013754,128,37:35.4
4.286655273,-2.75416832,128,37:35.4
4.286655273,-2.75416832,128,37:35.4
4.286655273,-2.757245603,128,37:35.4
4.286655273,-2.757245603,128,37:35.4
4.28357799,-2.757245603,128,37:35.4
4.28357799,-2.757245603,128,37:35.4
4.286655273,-2.75416832,128,37:35.4
4.286655273,-2.75416832,128,37:35.4
4.289732556,-2.748013754,128,37:35.4
4.289732556,-2.748013754,128,37:35.4
4.286655273,-2.748013754,128,37:35.4
4.286655273,-2.748013754,128,37:35.4
4.295887122,-2.748013754,128,37:35.4
4.295887122,-2.748013754,128,37:35.4
4.289732556,-2.748013754,128,37:35.4
4.289732556,-2.748013754,128,37:35.4
4.280500707,-2.744936471,128,37:35.4
4.280500707,-2.744936471,128,37:35.4
4.280500707,-2.75416832,128,37:35.4
4.280500707,-2.75416832,128,37:35.5
4.28357799,-2.75416832,128,37:35.5
4.28357799,-2.75416832,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.75416832,128,37:35.5
4.286655273,-2.75416832,128,37:35.5
4.28357799,-2.757245603,128,37:35.5
4.28357799,-2.757245603,128,37:35.5
4.28357799,-2.75416832,128,37:35.5
4.28357799,-2.75416832,128,37:35.5
4.286655273,-2.75416832,128,37:35.5
4.286655273,-2.75416832,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.757245603,128,37:35.5
4.289732556,-2.757245603,128,37:35.5
4.289732556,-2.75416832,128,37:35.5
4.289732556,-2.75416832,128,37:35.5
4.292809839,-2.75416832,128,37:35.5
4.292809839,-2.75416832,128,37:35.5
4.292809839,-2.757245603,128,37:35.5
4.292809839,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.286655273,-2.757245603,128,37:35.5
4.289732556,-2.75416832,128,37:35.5
4.289732556,-2.75416832,128,37:35.5
4.280500707,-2.760322886,128,37:35.5
4.280500707,-2.760322886,128,37:35.5
4.28357799,-2.760322886,128,37:35.5
4.28357799,-2.760322886,128,37:35.5
4.28357799,-2.75416832,128,37:35.5
4.28357799,-2.75416832,128,37:35.5
4.28357799,-2.741859188,128,37:35.5
4.28357799,-2.741859188,128,37:35.5
4.286655273,-2.751091037,128,37:35.5
4.286655273,-2.751091037,128,37:35.5
4.289732556,-2.757245603,128,37:35.5
4.289732556,-2.757245603,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.760322886,128,37:35.5
4.289732556,-2.760322886,128,37:35.6
4.28357799,-2.757245603,128,37:35.6
4.28357799,-2.757245603,128,37:35.6
4.286655273,-2.75416832,128,37:35.6
4.286655273,-2.75416832,128,37:35.6
4.286655273,-2.75416832,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.28357799,-2.760322886,128,37:35.6
4.28357799,-2.760322886,128,37:35.6
4.28357799,-2.760322886,128,37:35.6
4.28357799,-2.760322886,128,37:35.6
4.286655273,-2.757245603,128,37:35.6
4.286655273,-2.757245603,128,37:35.6
4.286655273,-2.760322886,128,37:35.6
4.286655273,-2.760322886,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.286655273,-2.763400169,128,37:35.6
4.286655273,-2.763400169,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.289732556,-2.769554735,128,37:35.6
4.289732556,-2.769554735,128,37:35.6
4.289732556,-2.769554735,128,37:35.6
4.289732556,-2.769554735,128,37:35.6
4.286655273,-2.766477452,128,37:35.6
4.286655273,-2.766477452,128,37:35.6
4.286655273,-2.766477452,128,37:35.6
4.286655273,-2.766477452,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.289732556,-2.760322886,128,37:35.6
4.295887122,-2.760322886,128,37:35.6
4.295887122,-2.760322886,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.289732556,-2.763400169,128,37:35.6
4.286655273,-2.769554735,128,37:35.6
4.286655273,-2.769554735,128,37:35.6
4.286655273,-2.769554735,128,37:35.6
4.289732556,-2.769554735,128,37:35.6
4.289732556,-2.769554735,128,37:35.6
4.28357799,-2.769554735,128,37:35.6
4.28357799,-2.769554735,128,37:35.6
4.286655273,-2.766477452,128,37:35.6
4.286655273,-2.766477452,128,37:35.6
4.286655273,-2.763400169,128,37:35.7
4.286655273,-2.763400169,128,37:35.7
4.286655273,-2.766477452,128,37:35.7
4.286655273,-2.766477452,128,37:35.7
4.286655273,-2.760322886,128,37:35.7
4.286655273,-2.760322886,128,37:35.7
4.286655273,-2.766477452,128,37:35.7
4.286655273,-2.766477452,128,37:35.7
4.286655273,-2.769554735,128,37:35.7
4.286655273,-2.769554735,128,37:35.7
4.28357799,-2.763400169,128,37:35.7
4.28357799,-2.763400169,128,37:35.7
4.28357799,-2.763400169,128,37:35.7
4.28357799,-2.763400169,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.289732556,-2.769554735,128,37:35.7
4.289732556,-2.769554735,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.286655273,-2.760322886,128,37:35.7
4.286655273,-2.760322886,128,37:35.7
4.286655273,-2.766477452,128,37:35.7
4.286655273,-2.766477452,128,37:35.7
4.289732556,-2.769554735,128,37:35.7
4.289732556,-2.769554735,128,37:35.7
4.289732556,-2.769554735,128,37:35.7
4.289732556,-2.769554735,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.286655273,-2.763400169,128,37:35.7
4.286655273,-2.763400169,128,37:35.7
4.28357799,-2.769554735,128,37:35.7
4.28357799,-2.769554735,128,37:35.7
4.28357799,-2.769554735,128,37:35.7
4.292809839,-2.772632018,128,37:35.7
4.292809839,-2.772632018,128,37:35.7
4.298964405,-2.766477452,128,37:35.7
4.298964405,-2.766477452,128,37:35.7
4.289732556,-2.760322886,128,37:35.7
4.289732556,-2.760322886,128,37:35.7
4.292809839,-2.766477452,128,37:35.7
4.292809839,-2.766477452,128,37:35.7
4.295887122,-2.769554735,128,37:35.7
4.295887122,-2.769554735,128,37:35.7
4.286655273,-2.769554735,128,37:35.7
4.286655273,-2.769554735,128,37:35.7
4.286655273,-2.769554735,128,37:35.7
4.286655273,-2.769554735,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.289732556,-2.766477452,128,37:35.7
4.28357799,-2.769554735,128,37:35.7
4.28357799,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.289732556,-2.769554735,128,37:35.8
4.289732556,-2.769554735,128,37:35.8
4.286655273,-2.775709301,128,37:35.8
4.286655273,-2.775709301,128,37:35.8
4.28357799,-2.775709301,128,37:35.8
4.28357799,-2.775709301,128,37:35.8
4.286655273,-2.778786584,128,37:35.8
4.286655273,-2.778786584,128,37:35.8
4.286655273,-2.778786584,128,37:35.8
4.286655273,-2.778786584,128,37:35.8
4.289732556,-2.775709301,128,37:35.8
4.289732556,-2.775709301,128,37:35.8
4.289732556,-2.769554735,128,37:35.8
4.289732556,-2.769554735,128,37:35.8
4.286655273,-2.772632018,128,37:35.8
4.286655273,-2.772632018,128,37:35.8
4.286655273,-2.772632018,128,37:35.8
4.28357799,-2.775709301,128,37:35.8
4.28357799,-2.775709301,128,37:35.8
4.286655273,-2.772632018,128,37:35.8
4.286655273,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.766477452,128,37:35.8
4.289732556,-2.766477452,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.289732556,-2.769554735,128,37:35.8
4.289732556,-2.769554735,128,37:35.8
4.292809839,-2.769554735,128,37:35.8
4.292809839,-2.769554735,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.292809839,-2.769554735,128,37:35.8
4.292809839,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.286655273,-2.769554735,128,37:35.8
4.295887122,-2.772632018,128,37:35.8
4.295887122,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.772632018,128,37:35.8
4.289732556,-2.775709301,128,37:35.8
4.289732556,-2.775709301,128,37:35.8
4.289732556,-2.775709301,128,37:35.8
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.295887122,-2.778786584,128,37:35.9
4.295887122,-2.778786584,128,37:35.9
4.289732556,-2.778786584,128,37:35.9
4.289732556,-2.778786584,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.292809839,-2.775709301,128,37:35.9
4.292809839,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.292809839,-2.775709301,128,37:35.9
4.292809839,-2.775709301,128,37:35.9
4.289732556,-2.778786584,128,37:35.9
4.289732556,-2.778786584,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.292809839,-2.772632018,128,37:35.9
4.292809839,-2.772632018,128,37:35.9
4.289732556,-2.772632018,128,37:35.9
4.289732556,-2.772632018,128,37:35.9
4.292809839,-2.775709301,128,37:35.9
4.292809839,-2.775709301,128,37:35.9
4.295887122,-2.775709301,128,37:35.9
4.295887122,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.769554735,128,37:35.9
4.286655273,-2.769554735,128,37:35.9
4.286655273,-2.772632018,128,37:35.9
4.286655273,-2.772632018,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.286655273,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.289732556,-2.775709301,128,37:35.9
4.298964405,-2.778786584,128,37:35.9
4.298964405,-2.778786584,128,37:35.9
4.298964405,-2.778786584,128,37:35.9
4.302041688,-2.778786584,128,37:36.0
4.302041688,-2.778786584,128,37:36.0
4.289732556,-2.781863867,128,37:36.0
4.289732556,-2.781863867,128,37:36.0
4.286655273,-2.775709301,128,37:36.0
4.286655273,-2.775709301,128,37:36.0
4.28357799,-2.772632018,128,37:36.0
4.28357799,-2.772632018,128,37:36.0
4.28357799,-2.778786584,128,37:36.0
4.28357799,-2.778786584,128,37:36.0
4.28357799,-2.78494115,128,37:36.0
4.28357799,-2.78494115,128,37:36.0
4.286655273,-2.78494115,128,37:36.0
4.286655273,-2.78494115,128,37:36.0
4.286655273,-2.781863867,128,37:36.0
4.286655273,-2.781863867,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.292809839,-2.781863867,128,37:36.0
4.292809839,-2.781863867,128,37:36.0
4.298964405,-2.781863867,128,37:36.0
4.298964405,-2.781863867,128,37:36.0
4.298964405,-2.781863867,128,37:36.0
4.298964405,-2.781863867,128,37:36.0
4.28357799,-2.781863867,128,37:36.0
4.28357799,-2.781863867,128,37:36.0
4.286655273,-2.781863867,128,37:36.0
4.286655273,-2.781863867,128,37:36.0
4.286655273,-2.775709301,128,37:36.0
4.286655273,-2.775709301,128,37:36.0
4.286655273,-2.775709301,128,37:36.0
4.286655273,-2.775709301,128,37:36.0
4.286655273,-2.781863867,128,37:36.0
4.286655273,-2.781863867,128,37:36.0
4.289732556,-2.781863867,128,37:36.0
4.289732556,-2.781863867,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.289732556,-2.78494115,128,37:36.0
4.289732556,-2.781863867,128,37:36.0
4.289732556,-2.781863867,128,37:36.0
4.286655273,-2.769554735,128,37:36.0
4.286655273,-2.769554735,128,37:36.0
4.295887122,-2.772632018,128,37:36.0
4.295887122,-2.772632018,128,37:36.0
4.305118971,-2.781863867,128,37:36.0
4.305118971,-2.781863867,128,37:36.0
4.308196254,-2.781863867,128,37:36.0
4.308196254,-2.781863867,128,37:36.0
4.286655273,-2.778786584,128,37:36.1
4.286655273,-2.778786584,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.289732556,-2.78494115,128,37:36.1
4.289732556,-2.78494115,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.289732556,-2.778786584,128,37:36.1
4.289732556,-2.778786584,128,37:36.1
4.292809839,-2.778786584,128,37:36.1
4.292809839,-2.778786584,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.289732556,-2.78494115,128,37:36.1
4.289732556,-2.78494115,128,37:36.1
4.295887122,-2.788018433,128,37:36.1
4.295887122,-2.788018433,128,37:36.1
4.305118971,-2.788018433,128,37:36.1
4.305118971,-2.788018433,128,37:36.1
4.305118971,-2.788018433,128,37:36.1
4.292809839,-2.788018433,128,37:36.1
4.292809839,-2.788018433,128,37:36.1
4.305118971,-2.78494115,128,37:36.1
4.305118971,-2.78494115,128,37:36.1
4.298964405,-2.78494115,128,37:36.1
4.298964405,-2.78494115,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.781863867,128,37:36.1
4.286655273,-2.78494115,128,37:36.1
4.286655273,-2.78494115,128,37:36.1
4.286655273,-2.78494115,128,37:36.1
4.286655273,-2.78494115,128,37:36.1
4.286655273,-2.78494115,128,37:36.1
4.286655273,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.78494115,128,37:36.1
4.292809839,-2.788018433,128,37:36.1
